analysisWdid,analysisStructure,priorityWdid,priorityStructure,sumWtdCount,analysisStreamMile,analysisNetAbs,analysisWaterDistrict,priorityStreamMile,priorityNetAbs,priorityWaterDistrict,edgeWt
5303976,JONES NO 3 RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,33.666,3.73,84.89,53,15.77,209199.0,36,2857.90674
5003645,BINCO RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,33.666,4.5,1033.94,50,15.77,209199.0,36,34808.624039999995
5304051,BUCK POND,3603543,GREEN MOUNTAIN RESERVOIR,33.666,3.61,21.4,53,15.77,209199.0,36,720.4523999999999
5103529,TIMBERLINE POND,3603543,GREEN MOUNTAIN RESERVOIR,33.666,0.24,4.24,51,15.77,209199.0,36,142.74384
3600709,LOBACK DITCH,3603543,GREEN MOUNTAIN RESERVOIR,33.666,3.57,75.8,36,15.77,209199.0,36,2551.8828
5104060,ASPEN CANYON RANCH POND 1,3603543,GREEN MOUNTAIN RESERVOIR,33.666,0.31,8.0,51,15.77,209199.0,36,269.328
5000617,MCMAHON DITCH,3603543,GREEN MOUNTAIN RESERVOIR,33.666,10.86,4094.0,50,15.77,209199.0,36,137828.604
3703545,CAMP HALE POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,33.666,60.22,19.0,37,15.77,209199.0,36,639.654
5000768,MARTIN LILY POND FEEDER DITCH,3603543,GREEN MOUNTAIN RESERVOIR,33.666,54.19,33.45,50,15.77,209199.0,36,1126.1277
3703517,G G RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,33.666,9.27,192.78,37,15.77,209199.0,36,6490.131479999999
5203940,JONES RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,33.666,1.86,69.1942,52,15.77,209199.0,36,2329.4919371999995
5103552,GRAND ELK POND A,3603543,GREEN MOUNTAIN RESERVOIR,33.666,1.3,33.55,51,15.77,209199.0,36,1129.4942999999998
5104008,GLENN POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,33.666,5.5,2.28,51,15.77,209199.0,36,76.75847999999999
3703516,G G LOWER RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,33.666,7.6,36.52,37,15.77,209199.0,36,1229.48232
5000734,DEBERARD DITCH OVERFLOW SYSTEM,3603543,GREEN MOUNTAIN RESERVOIR,33.666,3.21,96.4,50,15.77,209199.0,36,3245.4024
5104007,GLENN POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,33.666,5.59,4.74,51,15.77,209199.0,36,159.57684
5003606,ANTELOPE RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,33.666,3.34,346.5,50,15.77,209199.0,36,11665.268999999998
3702056,MIN FLOW GORE CR LOWER,3603543,GREEN MOUNTAIN RESERVOIR,33.666,0.01,36.0,37,15.77,209199.0,36,1211.9759999999999
5103752,KINGS RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,33.666,3.42,1127.35,51,15.77,209199.0,36,37953.365099999995
5303955,BEAVER DAM RESERVOIR,5300584,SHOSHONE POWER PLANT,28.5,1.51,13.0,53,147.54,1408.0,53,370.5
5303966,GRIMES BROOKS RESERVOIR,5300584,SHOSHONE POWER PLANT,28.5,5.95,554.06,53,147.54,1408.0,53,15790.71
3600709,LOBACK DITCH,5300584,SHOSHONE POWER PLANT,28.5,3.57,75.8,36,147.54,1408.0,53,2160.2999999999997
5000734,DEBERARD DITCH OVERFLOW SYSTEM,5300584,SHOSHONE POWER PLANT,28.5,3.21,96.4,50,147.54,1408.0,53,2747.4
5003668,WOLFORD MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT,28.5,13.16,78849.0,50,147.54,1408.0,53,2247196.5
5104700,WINDY GAP PUMP PL CANAL,5300584,SHOSHONE POWER PLANT,28.5,257.52,600.0,51,147.54,1408.0,53,17100.0
5003647,CONFLUENCE RESERVOIR,5300584,SHOSHONE POWER PLANT,28.5,2.94,17.0,50,147.54,1408.0,53,484.5
3603586,MIN LAKE MOHAWK NO 2,5300584,SHOSHONE POWER PLANT,25.167,2.87,444.0,36,147.54,1408.0,53,11174.148000000001
3603613,SWEETWATER POND NO 5,5300584,SHOSHONE POWER PLANT,25.167,16.72,0.096,36,147.54,1408.0,53,2.4160320000000004
3603612,SWEETWATER POND NO 4,5300584,SHOSHONE POWER PLANT,25.167,16.71,0.062,36,147.54,1408.0,53,1.560354
3603583,HEIT RANCH RESERVOIR,5300584,SHOSHONE POWER PLANT,25.167,42.74,30.0,36,147.54,1408.0,53,755.01
3603584,MIN LAKE LOST LAKE,5300584,SHOSHONE POWER PLANT,25.167,8.13,9.0,36,147.54,1408.0,53,226.50300000000001
3603611,SWEETWATER POND NO 3,5300584,SHOSHONE POWER PLANT,25.167,16.7,0.013,36,147.54,1408.0,53,0.327171
3603610,SWEETWATER POND NO 2,5300584,SHOSHONE POWER PLANT,25.167,16.69,0.013,36,147.54,1408.0,53,0.327171
3603606,OFFICERS GULCH POND,5300584,SHOSHONE POWER PLANT,25.167,8.12,100.0,36,147.54,1408.0,53,2516.7000000000003
3604699,CON-HOOSIER TUNNEL,5300584,SHOSHONE POWER PLANT,25.167,64.54,20.0,36,147.54,1408.0,53,503.34000000000003
3603605,MIN LAKE MIRROR LAKE,5300584,SHOSHONE POWER PLANT,25.167,9.0,41.0,36,147.54,1408.0,53,1031.847
3603585,MIN LAKE LOWER WHEELER,5300584,SHOSHONE POWER PLANT,25.167,9.58,48.0,36,147.54,1408.0,53,1208.016
3603589,MIN LAKE MOHAWK  NO 7,5300584,SHOSHONE POWER PLANT,25.167,2.87,15.0,36,147.54,1408.0,53,377.505
3603591,MIN LAKE SALMON LAKE,5300584,SHOSHONE POWER PLANT,25.167,37.34,70.0,36,147.54,1408.0,53,1761.69
3603587,MIN LAKE MOHAWK NO 5,5300584,SHOSHONE POWER PLANT,25.167,2.87,64.0,36,147.54,1408.0,53,1610.688
3603599,SAWMILL RESERVOIR,5300584,SHOSHONE POWER PLANT,25.167,0.94,36.894,36,147.54,1408.0,53,928.511298
3603596,BILLS RANCH LAKE,5300584,SHOSHONE POWER PLANT,25.167,0.82,16.83,36,147.54,1408.0,53,423.56061
3603588,MIN LAKE MOHAWK NO 6,5300584,SHOSHONE POWER PLANT,25.167,2.87,288.0,36,147.54,1408.0,53,7248.0960000000005
3607293,TOWN OF BRECKENRIDGE WHITEWATER PARK,5300584,SHOSHONE POWER PLANT,25.167,55.1,500.0,36,147.54,1408.0,53,12583.5
3603595,VALLEY OF THE BLUE RESERVOIR 1,5300584,SHOSHONE POWER PLANT,25.167,64.43,4.2,36,147.54,1408.0,53,105.7014
3603594,MIN LAKE UPPER WHEELER,5300584,SHOSHONE POWER PLANT,25.167,9.58,70.0,36,147.54,1408.0,53,1761.69
3603614,SWEETWATER POND NO 6,5300584,SHOSHONE POWER PLANT,25.167,16.76,0.55,36,147.54,1408.0,53,13.841850000000003
3603593,MIN LAKE SLATE LAKE NO 1,5300584,SHOSHONE POWER PLANT,25.167,10.03,350.0,36,147.54,1408.0,53,8808.45
3603592,SHANE RESERVOIR,5300584,SHOSHONE POWER PLANT,25.167,0.32,6.0,36,147.54,1408.0,53,151.002
3603686,WINEGARD POND 4,5300584,SHOSHONE POWER PLANT,25.167,0.24,5.3,36,147.54,1408.0,53,133.3851
3603615,SWEETWATER POND NO 7,5300584,SHOSHONE POWER PLANT,25.167,17.42,0.062,36,147.54,1408.0,53,1.560354
3604690,CON-HOOSIER SYS MCCULLOUGH DITCH,5300584,SHOSHONE POWER PLANT,25.167,1.65,60.0,36,147.54,1408.0,53,1510.02
3603670,EAGLES NEST GOLF COURSE NO16 EAST POND,5300584,SHOSHONE POWER PLANT,25.167,1.25,1.3,36,147.54,1408.0,53,32.7171
3603665,EAGLES NEST GOLF COURSE NO4 NORTH POND,5300584,SHOSHONE POWER PLANT,25.167,0.5,1.4,36,147.54,1408.0,53,35.2338
3603666,EAGLES NEST GOLF COURSE NO 7 POND,5300584,SHOSHONE POWER PLANT,25.167,1.06,7.7,36,147.54,1408.0,53,193.78590000000003
3603698,TRIPLE CREEK POND NO 4,5300584,SHOSHONE POWER PLANT,25.167,0.5,0.003,36,147.54,1408.0,53,0.07550100000000001
3603667,EAGLES NEST GOLF COURSE NO 9 SOUTH POND,5300584,SHOSHONE POWER PLANT,25.167,1.01,2.3,36,147.54,1408.0,53,57.8841
3603668,EAGLES NEST GOLF COURSE NO 9 NORTH POND,5300584,SHOSHONE POWER PLANT,25.167,1.01,2.5,36,147.54,1408.0,53,62.917500000000004
3603694,ARAPAHOE BASIN SNOWMAKING RESERVOIR,5300584,SHOSHONE POWER PLANT,25.167,4.78,5.6,36,147.54,1408.0,53,140.9352
3603669,EAGLES NEST GOLF COURSE NO12 POND,5300584,SHOSHONE POWER PLANT,25.167,1.25,3.2,36,147.54,1408.0,53,80.5344
3603692,OFF GUL RP RESERVOIR,5300584,SHOSHONE POWER PLANT,25.167,7.92,6.4,36,147.54,1408.0,53,161.0688
3603672,LAKE LACY,5300584,SHOSHONE POWER PLANT,25.167,0.96,5.0,36,147.54,1408.0,53,125.83500000000001
3603685,WINEGARD POND 3,5300584,SHOSHONE POWER PLANT,25.167,0.31,7.5,36,147.54,1408.0,53,188.7525
3603673,COUNIHAN POND,5300584,SHOSHONE POWER PLANT,25.167,31.08,2.0,36,147.54,1408.0,53,50.334
3603691,BENSON RANCH POND,5300584,SHOSHONE POWER PLANT,25.167,0.08,3.0,36,147.54,1408.0,53,75.501
3603690,BROOKS SNIDER POND,5300584,SHOSHONE POWER PLANT,25.167,0.93,0.5,36,147.54,1408.0,53,12.5835
3603678,SOUTH POND,5300584,SHOSHONE POWER PLANT,25.167,0.31,4.0,36,147.54,1408.0,53,100.668
3603679,PUMP POND,5300584,SHOSHONE POWER PLANT,25.167,0.55,1.0,36,147.54,1408.0,53,25.167
3603680,HOUSE POND 1,5300584,SHOSHONE POWER PLANT,25.167,1.68,2.0,36,147.54,1408.0,53,50.334
3603683,WINEGARD POND 1,5300584,SHOSHONE POWER PLANT,25.167,0.42,0.1,36,147.54,1408.0,53,2.5167
3603684,WINEGARD POND 2,5300584,SHOSHONE POWER PLANT,25.167,0.32,1.1,36,147.54,1408.0,53,27.683700000000005
3603699,TRIPLE CREEK POND NO 5,5300584,SHOSHONE POWER PLANT,25.167,0.24,0.1,36,147.54,1408.0,53,2.5167
3603700,TRIPLE CREEK POND NO 6,5300584,SHOSHONE POWER PLANT,25.167,0.23,0.017,36,147.54,1408.0,53,0.4278390000000001
3603662,EAGLES NEST GOLF COURSE NO1 POND,5300584,SHOSHONE POWER PLANT,25.167,0.47,12.4,36,147.54,1408.0,53,312.0708
3603657,SANDERS POND NO 1,5300584,SHOSHONE POWER PLANT,25.167,0.5,0.5,36,147.54,1408.0,53,12.5835
3604688,CON-HOOSIER SYS DITCH INTERCEPTED FLOWS,5300584,SHOSHONE POWER PLANT,25.167,64.54,50.0,36,147.54,1408.0,53,1258.3500000000001
3603616,SWEETWATER POND NO 8,5300584,SHOSHONE POWER PLANT,25.167,17.55,0.013,36,147.54,1408.0,53,0.327171
3604687,CON-HOOSIER SYS CRYSTAL DITCH,5300584,SHOSHONE POWER PLANT,25.167,2.09,40.0,36,147.54,1408.0,53,1006.6800000000001
3604685,BOREAS NO 2 DITCH,5300584,SHOSHONE POWER PLANT,25.167,4.84,16.0,36,147.54,1408.0,53,402.672
3603617,SWEETWATER POND NO 9,5300584,SHOSHONE POWER PLANT,25.167,17.86,0.096,36,147.54,1408.0,53,2.4160320000000004
3604684,BLUE RIVER DIVERSION PROJECT,5300584,SHOSHONE POWER PLANT,25.167,45.59,520.0,36,147.54,1408.0,53,13086.84
3604683,CON-HOOSIER SYS BLUE RIVER DITCH,5300584,SHOSHONE POWER PLANT,25.167,64.54,200.0,36,147.54,1408.0,53,5033.400000000001
3603625,LAKE ALVIN,5300584,SHOSHONE POWER PLANT,25.167,0.62,53.14,36,147.54,1408.0,53,1337.3743800000002
3603635,WYLER RESERVOIR,5300584,SHOSHONE POWER PLANT,25.167,1.28,15.0,36,147.54,1408.0,53,377.505
3604512,DILLON RESERVOIR,5300584,SHOSHONE POWER PLANT,25.167,44.67,407914.0,36,147.54,1408.0,53,10265971.638
3603636,EAGLES NEST RESERVOIR,5300584,SHOSHONE POWER PLANT,25.167,39.97,25.0,36,147.54,1408.0,53,629.1750000000001
3603638,UPPER SLATE LAKE,5300584,SHOSHONE POWER PLANT,25.167,10.03,336.0,36,147.54,1408.0,53,8456.112000000001
3603651,FAUSEL POND NO 1,5300584,SHOSHONE POWER PLANT,25.167,36.75,1.0,36,147.54,1408.0,53,25.167
3603652,FAUSEL POND NO 2,5300584,SHOSHONE POWER PLANT,25.167,36.51,40.0,36,147.54,1408.0,53,1006.6800000000001
3603655,BARBER POND,5300584,SHOSHONE POWER PLANT,25.167,36.81,5.2,36,147.54,1408.0,53,130.8684
3603701,TRIPLE CREEK POND NO 7,5300584,SHOSHONE POWER PLANT,25.167,0.5,0.156,36,147.54,1408.0,53,3.9260520000000003
3603656,YOSUICHI RESERVOIR,5300584,SHOSHONE POWER PLANT,25.167,0.51,1.75,36,147.54,1408.0,53,44.04225
3603664,EAGLES NEST GOLF COURSE NO 4 SOUTH POND,5300584,SHOSHONE POWER PLANT,25.167,0.5,3.3,36,147.54,1408.0,53,83.0511
3604696,CON-HOOSIER - DITCH CLAIM 2,5300584,SHOSHONE POWER PLANT,25.167,64.54,37.0,36,147.54,1408.0,53,931.1790000000001
3601051,FREMONT NO 1 DITCH - MIDDLE FORK,5300584,SHOSHONE POWER PLANT,25.167,18.46,20.0,36,147.54,1408.0,53,503.34000000000003
3600780,PLUNGER DITCH,5300584,SHOSHONE POWER PLANT,25.167,32.49,19.0,36,147.54,1408.0,53,478.173
3602037,MIN FLOW BLUE RIVER 4 - SWAN RIVER TO DILLON,5300584,SHOSHONE POWER PLANT,25.167,49.01,32.0,36,147.54,1408.0,53,805.344
3603555,LOST LAKE RESERVOIR,5300584,SHOSHONE POWER PLANT,25.167,23.9,75.0,36,147.54,1408.0,53,1887.525
3600796,SAUMS DITCH,5300584,SHOSHONE POWER PLANT,25.167,0.57,17.04,36,147.54,1408.0,53,428.84568
3602043,MIN FLOW BLUE RIVER 5 - DILLON TO STRAIGHT CK,5300584,SHOSHONE POWER PLANT,25.167,44.07,50.0,36,147.54,1408.0,53,1258.3500000000001
3602044,MIN FLOW BLUE RIVER 6 - STRAIGHT CK TO WILLOW CK,5300584,SHOSHONE POWER PLANT,25.167,41.96,55.0,36,147.54,1408.0,53,1384.1850000000002
3603570,CON-HOOSIER UPPER BLUE LAKE,5300584,SHOSHONE POWER PLANT,25.167,64.36,2140.0,36,147.54,1408.0,53,53857.380000000005
3603569,UPPER BLACK CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,25.167,4.56,428.34,36,147.54,1408.0,53,10780.03278
3602033,MIN FLOW SNAKE RIVER LOW - NORTH FORK TO DILLON,5300584,SHOSHONE POWER PLANT,25.167,2.52,12.0,36,147.54,1408.0,53,302.004
3602045,MIN FLOW BLUE RIVER 7 - ROCK CK TO WILLOW CK,5300584,SHOSHONE POWER PLANT,25.167,35.6,75.0,36,147.54,1408.0,53,1887.525
3600660,HIGH MILLER DITCH,5300584,SHOSHONE POWER PLANT,25.167,28.69,25.1,36,147.54,1408.0,53,631.6917000000001
3602046,MIN FLOW BLUE RIVER 8 - ROCK CK TO BOULDER CK,5300584,SHOSHONE POWER PLANT,25.167,33.97,115.0,36,147.54,1408.0,53,2894.2050000000004
3603565,REYNOLDS RESERVOIR,5300584,SHOSHONE POWER PLANT,25.167,1.79,206.84,36,147.54,1408.0,53,5205.542280000001
3600734,MCKAY DITCH,5300584,SHOSHONE POWER PLANT,25.167,40.18,18.67,36,147.54,1408.0,53,469.86789000000005
3602047,MIN FLOW BLUE RIVER 9 - BOULDER CK TO SLATE CK,5300584,SHOSHONE POWER PLANT,25.167,29.76,125.0,36,147.54,1408.0,53,3145.875
3603573,MIN LAKE BOULDER LAKE,5300584,SHOSHONE POWER PLANT,25.167,4.43,8.0,36,147.54,1408.0,53,201.336
3603533,BLACK LAKE RESERVOIR,5300584,SHOSHONE POWER PLANT,25.167,5.49,1997.2,36,147.54,1408.0,53,50263.532400000004
3602048,MIN FLOW BLUE RIVER 10 - SLATE CK TO GMR,5300584,SHOSHONE POWER PLANT,25.167,22.86,125.0,36,147.54,1408.0,53,3145.875
3601058,VIDLER TUNNEL UNIT HDGT D,5300584,SHOSHONE POWER PLANT,25.167,5.77,28.46,36,147.54,1408.0,53,716.25282
3603538,CATARACT LAKE,5300584,SHOSHONE POWER PLANT,25.167,3.45,1652.8,36,147.54,1408.0,53,41596.0176
3601052,FREMONT NO 1 DITCH - NORTH FORK,5300584,SHOSHONE POWER PLANT,25.167,18.46,20.0,36,147.54,1408.0,53,503.34000000000003
3601085,COPPER MTN WEST LAKE PIPELINE 1,5300584,SHOSHONE POWER PLANT,25.167,1.33,14.4,36,147.54,1408.0,53,362.4048
3603534,BOBO STRAIT RESERVOIR,5300584,SHOSHONE POWER PLANT,25.167,41.95,40.0,36,147.54,1408.0,53,1006.6800000000001
3601044,BRECKENRIDGE SKI AREA PUMP PLANT & PIPELINE,5300584,SHOSHONE POWER PLANT,25.167,56.47,417.43,36,147.54,1408.0,53,10505.46081
3601100,BLUE RIVER VALLEY RANCH RESERVOIR DIVERSION,5300584,SHOSHONE POWER PLANT,25.167,42.22,3.0,36,147.54,1408.0,53,75.501
3600687,KIRKWOOD DITCH,5300584,SHOSHONE POWER PLANT,25.167,1.89,16.65,36,147.54,1408.0,53,419.03055
3600912,TIGER RUN - BLUE RIVER DIVERSION,5300584,SHOSHONE POWER PLANT,25.167,51.42,19.99,36,147.54,1408.0,53,503.08833
3603574,MIN LAKE CLIFF LAKE,5300584,SHOSHONE POWER PLANT,25.167,8.63,271.0,36,147.54,1408.0,53,6820.2570000000005
3600830,SUPPLY CANAL NO 1 CLINTON,5300584,SHOSHONE POWER PLANT,25.167,18.46,20.0,36,147.54,1408.0,53,503.34000000000003
3602030,MIN FLOW BLUE RIVER 3 - SWAN RIVER UP TO POND,5300584,SHOSHONE POWER PLANT,25.167,50.93,20.0,36,147.54,1408.0,53,503.34000000000003
3603542,GOOSE PASTURE TARN,5300584,SHOSHONE POWER PLANT,25.167,58.62,1498.73,36,147.54,1408.0,53,37718.53791000001
5104060,ASPEN CANYON RANCH POND 1,5300584,SHOSHONE POWER PLANT,21.0,0.31,8.0,51,147.54,1408.0,53,168.0
5103709,WILLIAMS FORK RESERVOIR,5300584,SHOSHONE POWER PLANT,21.0,2.22,187274.0,51,147.54,1408.0,53,3932754.0
7203854,PALISADE CABIN RESERVOIR,7200645,GRAND VALLEY CANAL,20.835,5.45,1022.0,72,53.09,940.28,72,21293.370000000003
5100763,KINNEY BARRIGER DITCH,5300584,SHOSHONE POWER PLANT,19.0,236.23,65.0,51,147.54,1408.0,53,1235.0
5303571,PERRY POND NO 3,5300584,SHOSHONE POWER PLANT,19.0,1.83,3.49,53,147.54,1408.0,53,66.31
5304041,HEWES RESERVOIR NO 4,5300584,SHOSHONE POWER PLANT,19.0,22.0,6.0,53,147.54,1408.0,53,114.0
5003624,MARTIN LILY POND RESERVOIR,5300584,SHOSHONE POWER PLANT,19.0,52.41,803.0,50,147.54,1408.0,53,15257.0
5104007,GLENN POND NO 1,5300584,SHOSHONE POWER PLANT,19.0,5.59,4.74,51,147.54,1408.0,53,90.06
5303588,GORE VIEW POND,5300584,SHOSHONE POWER PLANT,19.0,222.2,14.1,53,147.54,1408.0,53,267.9
5303570,PERRY POND NO 2,5300584,SHOSHONE POWER PLANT,19.0,10.8,1.41,53,147.54,1408.0,53,26.79
5103552,GRAND ELK POND A,5300584,SHOSHONE POWER PLANT,19.0,1.3,33.55,51,147.54,1408.0,53,637.4499999999999
5104008,GLENN POND NO 2,5300584,SHOSHONE POWER PLANT,19.0,5.5,2.28,51,147.54,1408.0,53,43.31999999999999
5103720,VAGABOND RANCH POND,5300584,SHOSHONE POWER PLANT,19.0,29.9,1.884,51,147.54,1408.0,53,35.796
5000617,MCMAHON DITCH,5300584,SHOSHONE POWER PLANT,19.0,10.86,4094.0,50,147.54,1408.0,53,77786.0
3703545,CAMP HALE POND NO 1,5300584,SHOSHONE POWER PLANT,19.0,60.22,19.0,37,147.54,1408.0,53,361.0
5303518,WASHBURN CABIN POND,5300584,SHOSHONE POWER PLANT,19.0,7.25,28.0,53,147.54,1408.0,53,532.0
5004600,SARVIS DITCH,5300584,SHOSHONE POWER PLANT,19.0,16.44,1670.0,50,147.54,1408.0,53,31730.0
3703608,BLACK LAKE,5300584,SHOSHONE POWER PLANT,19.0,7.56,396.36,37,147.54,1408.0,53,7530.84
5003618,HINMAN RESERVOIR,5300584,SHOSHONE POWER PLANT,19.0,3.97,916.64,50,147.54,1408.0,53,17416.16
5103752,KINGS RESERVOIR,5300584,SHOSHONE POWER PLANT,19.0,3.42,1127.35,51,147.54,1408.0,53,21419.649999999998
5003616,HEINI RESERVOIR,5300584,SHOSHONE POWER PLANT,19.0,3.29,204.77,50,147.54,1408.0,53,3890.63
5000768,MARTIN LILY POND FEEDER DITCH,5300584,SHOSHONE POWER PLANT,19.0,54.19,33.45,50,147.54,1408.0,53,635.5500000000001
3703600,BENCHMARK LAKE,5300584,SHOSHONE POWER PLANT,19.0,37.52,271.8686,37,147.54,1408.0,53,5165.5034000000005
5304051,BUCK POND,5300584,SHOSHONE POWER PLANT,19.0,3.61,21.4,53,147.54,1408.0,53,406.59999999999997
5103750,FRASER VALLEY DOWNSTREAM RESERVOIR,5300584,SHOSHONE POWER PLANT,19.0,15.28,5.5,51,147.54,1408.0,53,104.5
