analysisWdid,analysisStructure,priorityWdid,priorityStructure,sumWtdCount,analysisStreamMile,analysisNetAbs,analysisWaterDistrict,priorityStreamMile,priorityNetAbs,priorityWaterDistrict,edgeWt
3604923,CLIMAX INTEGRATED WATER SYSTEM,3603543,GREEN MOUNTAIN RESERVOIR,38.418,18.46,519.3342,36,15.77,209199.0,36,19951.7812956
5000768,MARTIN LILY POND FEEDER DITCH,3603543,GREEN MOUNTAIN RESERVOIR,38.418,54.19,33.45,50,15.77,209199.0,36,1285.0821
5103529,TIMBERLINE POND,3603543,GREEN MOUNTAIN RESERVOIR,38.418,0.24,4.24,51,15.77,209199.0,36,162.89232
5304041,HEWES RESERVOIR NO 4,3603543,GREEN MOUNTAIN RESERVOIR,38.418,22.0,6.0,53,15.77,209199.0,36,230.50799999999998
5003618,HINMAN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,38.418,3.97,916.64,50,15.77,209199.0,36,35215.47552
5303571,PERRY POND NO 3,3603543,GREEN MOUNTAIN RESERVOIR,38.418,1.83,3.49,53,15.77,209199.0,36,134.07882
5303588,GORE VIEW POND,3603543,GREEN MOUNTAIN RESERVOIR,38.418,222.2,14.1,53,15.77,209199.0,36,541.6938
3600709,LOBACK DITCH,3603543,GREEN MOUNTAIN RESERVOIR,38.418,3.57,75.8,36,15.77,209199.0,36,2912.0843999999997
5303570,PERRY POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,38.418,10.8,1.41,53,15.77,209199.0,36,54.16938
3703608,BLACK LAKE,3603543,GREEN MOUNTAIN RESERVOIR,38.418,7.56,396.36,37,15.77,209199.0,36,15227.35848
5303569,PERRY POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,38.418,1.83,1.41,53,15.77,209199.0,36,54.16938
5203940,JONES RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,38.418,1.86,69.1942,52,15.77,209199.0,36,2658.3027755999997
5003616,HEINI RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,38.418,3.29,204.77,50,15.77,209199.0,36,7866.85386
3703600,BENCHMARK LAKE,3603543,GREEN MOUNTAIN RESERVOIR,38.418,37.52,271.8686,37,15.77,209199.0,36,10444.6478748
5004600,SARVIS DITCH,3603543,GREEN MOUNTAIN RESERVOIR,38.418,16.44,1670.0,50,15.77,209199.0,36,64158.06
5003606,ANTELOPE RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,38.418,3.34,346.5,50,15.77,209199.0,36,13311.837
5104060,ASPEN CANYON RANCH POND 1,3603543,GREEN MOUNTAIN RESERVOIR,38.418,0.31,8.0,51,15.77,209199.0,36,307.344
3600671,INDEPENDENT BLUE DITCH,3603543,GREEN MOUNTAIN RESERVOIR,38.418,33.99,40.95,36,15.77,209199.0,36,1573.2171
3703596,COTTON POND,3603543,GREEN MOUNTAIN RESERVOIR,38.418,1.42,10.114,37,15.77,209199.0,36,388.559652
3600649,HAMILTON DAVIDSON DITCH,3603543,GREEN MOUNTAIN RESERVOIR,38.418,1.56,50.39,36,15.77,209199.0,36,1935.88302
5003624,MARTIN LILY POND RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,38.418,52.41,803.0,50,15.77,209199.0,36,30849.654
3604923,CLIMAX INTEGRATED WATER SYSTEM,5300584,SHOSHONE POWER PLANT,34.165,18.46,519.3342,36,147.54,1408.0,53,17743.052943
7203842,MONUMENT RESERVOIR NO 1,3603543,GREEN MOUNTAIN RESERVOIR,31.749,10.01,572.722,72,15.77,209199.0,36,18183.350778
3804019,FRANK POND 1,3603543,GREEN MOUNTAIN RESERVOIR,31.749,2.76,2.3,38,15.77,209199.0,36,73.02269999999999
7003508,CNR POND NO 6,3603543,GREEN MOUNTAIN RESERVOIR,31.749,5.0,31.74,70,15.77,209199.0,36,1007.7132599999999
3803815,CORYELL POND NO 2A,3603543,GREEN MOUNTAIN RESERVOIR,31.749,12.14,27.34,38,15.77,209199.0,36,868.01766
3703524,SYLVAN LAKE,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,24.79,5.26,1002.58,37,23.05,50.67,51,24853.9582
7203889,BULL BASIN NO 2 RES,3603543,GREEN MOUNTAIN RESERVOIR,21.166,8.39,96.1,72,15.77,209199.0,36,2034.0526
7203841,BOB MCKELVIE RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,21.166,38.5,309.61,72,15.77,209199.0,36,6553.205260000001
3804011,MAROLT POND,3603543,GREEN MOUNTAIN RESERVOIR,21.166,3.94,9.93,38,15.77,209199.0,36,210.17838
3803751,VON SPRINGS RESERVOIR 1,3603543,GREEN MOUNTAIN RESERVOIR,21.166,3.53,46.08,38,15.77,209199.0,36,975.3292799999999
3804294,FRANTZ WATER FEATURES,3603543,GREEN MOUNTAIN RESERVOIR,21.166,38.61,2.454,38,15.77,209199.0,36,51.94136400000001
3803759,WILDCAT RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,21.166,3.17,2280.0,38,15.77,209199.0,36,48258.48
3803863,RAINBOW POND,3603543,GREEN MOUNTAIN RESERVOIR,21.166,1.81,6.0,38,15.77,209199.0,36,126.99600000000001
3804067,ELK MOUNTAIN RES LOWER,3603543,GREEN MOUNTAIN RESERVOIR,21.166,11.28,6.1,38,15.77,209199.0,36,129.1126
3804009,QUEENS POND,3603543,GREEN MOUNTAIN RESERVOIR,21.166,4.01,0.25,38,15.77,209199.0,36,5.2915
3803776,TAGERT POND,3603543,GREEN MOUNTAIN RESERVOIR,21.166,52.96,21.63,38,15.77,209199.0,36,457.82058
3803713,RUEDI RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,21.166,14.28,172135.0,38,15.77,209199.0,36,3643409.41
3804057,MAROLT RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,21.166,3.23,21.1,38,15.77,209199.0,36,446.60260000000005
3803722,CONSOLIDATED RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,21.166,2.45,1281.6,38,15.77,209199.0,36,27126.345599999997
3804082,CHESAPEAKE POND,3603543,GREEN MOUNTAIN RESERVOIR,21.166,6.51,7.74,38,15.77,209199.0,36,163.82484
7203843,MONUMENT RESERVOIR NO 2,3603543,GREEN MOUNTAIN RESERVOIR,21.166,3.14,254.0,72,15.77,209199.0,36,5376.164
7203859,RAPID CREEK RES NO 2,3603543,GREEN MOUNTAIN RESERVOIR,21.166,8.12,521.1,72,15.77,209199.0,36,11029.6026
3803733,JAMES RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,21.166,15.97,16.56,38,15.77,209199.0,36,350.50896
3900548,DEWEESE DITCH,3603543,GREEN MOUNTAIN RESERVOIR,21.166,5.48,35.0,39,15.77,209199.0,36,740.8100000000001
7203887,BIG BEAVER RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,21.166,8.1,130.0,72,15.77,209199.0,36,2751.58
3804625,FRY ARK PR BOUSTEAD TUNNEL,3603543,GREEN MOUNTAIN RESERVOIR,21.166,35.71,1000.0,38,15.77,209199.0,36,21166.0
3803711,ALICIA LAKE RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,21.166,6.65,657.76,38,15.77,209199.0,36,13922.14816
3803761,MIN LAKE GALENA LAKE,3603543,GREEN MOUNTAIN RESERVOIR,21.166,4.4,128.62,38,15.77,209199.0,36,2722.3709200000003
7204126,KENNEDY POND,3603543,GREEN MOUNTAIN RESERVOIR,21.166,0.45,12.0,72,15.77,209199.0,36,253.99200000000002
3803966,ADAMS RANCH POND,3603543,GREEN MOUNTAIN RESERVOIR,21.166,11.13,2.3,38,15.77,209199.0,36,48.681799999999996
3803513,O'NEILL RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,21.166,8.48,11.08,38,15.77,209199.0,36,234.51928
7200746,LEON PARK FEEDER CANAL,3603543,GREEN MOUNTAIN RESERVOIR,21.166,2.54,450.0,72,15.77,209199.0,36,9524.7
4503686,ISLAND RANCH LAKE NO 3,3603543,GREEN MOUNTAIN RESERVOIR,21.166,115.25,20.0,45,15.77,209199.0,36,423.32
3804130,MCCABE POND NO 17,3603543,GREEN MOUNTAIN RESERVOIR,21.166,1.93,2.5,38,15.77,209199.0,36,52.915
4503590,DOUBLE R RES MIDDLE,3603543,GREEN MOUNTAIN RESERVOIR,21.166,6.19,0.2,45,15.77,209199.0,36,4.2332
7003516,CROSSING POND,3603543,GREEN MOUNTAIN RESERVOIR,21.166,7.61,30.0,70,15.77,209199.0,36,634.98
3803814,CORYELL POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,21.166,12.06,10.3,38,15.77,209199.0,36,218.0098
3803985,WENDI SMITH RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,21.166,6.6,0.7,38,15.77,209199.0,36,14.816199999999998
3803969,FOX POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,21.166,35.68,0.56,38,15.77,209199.0,36,11.852960000000001
4503591,DOUBLE R RES LOWER,3603543,GREEN MOUNTAIN RESERVOIR,21.166,6.19,1.0,45,15.77,209199.0,36,21.166
3802000,MIN FLOW HUNTER CR LOWER,3603543,GREEN MOUNTAIN RESERVOIR,21.166,0.01,30.0,38,15.77,209199.0,36,634.98
4503685,ISLAND RANCH LAKE NO 2,3603543,GREEN MOUNTAIN RESERVOIR,21.166,115.29,24.0,45,15.77,209199.0,36,507.98400000000004
3804198,DUMP POOL NO 1,3603543,GREEN MOUNTAIN RESERVOIR,21.166,35.49,0.4,38,15.77,209199.0,36,8.4664
7003635,FURR POND NO 16,3603543,GREEN MOUNTAIN RESERVOIR,21.166,3.77,1.57,70,15.77,209199.0,36,33.23062
7003507,CNR POND NO 5,3603543,GREEN MOUNTAIN RESERVOIR,21.166,4.49,22.7,70,15.77,209199.0,36,480.46819999999997
4503603,BARTON PORTER RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,21.166,7.59,1206.0,45,15.77,209199.0,36,25526.196
4503715,RIEGER POND,3603543,GREEN MOUNTAIN RESERVOIR,21.166,1.42,12.65,45,15.77,209199.0,36,267.7499
3803950,TRENTAZ CORRAL SP STO TK,3603543,GREEN MOUNTAIN RESERVOIR,21.166,40.09,0.0045,38,15.77,209199.0,36,0.095247
3803968,FOX POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,21.166,35.7,0.88,38,15.77,209199.0,36,18.62608
4503609,ISLAND RANCH LAKE NO 1,3603543,GREEN MOUNTAIN RESERVOIR,21.166,115.37,20.0,45,15.77,209199.0,36,423.32
3802113,MIN FLOW HUNTER CR LOWTT,3603543,GREEN MOUNTAIN RESERVOIR,21.166,2.39,49.838,38,15.77,209199.0,36,1054.871108
3804136,BERLIN POND,3603543,GREEN MOUNTAIN RESERVOIR,21.166,2.73,3.37,38,15.77,209199.0,36,71.32942
5303966,GRIMES BROOKS RESERVOIR,5300584,SHOSHONE POWER PLANT,20.499,5.95,554.06,53,147.54,1408.0,53,11357.675939999997
5003668,WOLFORD MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT,20.499,13.16,78849.0,50,147.54,1408.0,53,1616325.6509999998
5104700,WINDY GAP PUMP PL CANAL,5300584,SHOSHONE POWER PLANT,20.499,257.52,600.0,51,147.54,1408.0,53,12299.4
5003647,CONFLUENCE RESERVOIR,5300584,SHOSHONE POWER PLANT,20.499,2.94,17.0,50,147.54,1408.0,53,348.483
3600709,LOBACK DITCH,5300584,SHOSHONE POWER PLANT,20.499,3.57,75.8,36,147.54,1408.0,53,1553.8241999999998
5000734,DEBERARD DITCH OVERFLOW SYSTEM,5300584,SHOSHONE POWER PLANT,20.499,3.21,96.4,50,147.54,1408.0,53,1976.1036
5303955,BEAVER DAM RESERVOIR,5300584,SHOSHONE POWER PLANT,20.499,1.51,13.0,53,147.54,1408.0,53,266.48699999999997
5003672,RAWALT STOCK RES NO 1,3603543,GREEN MOUNTAIN RESERVOIR,19.209,5.9,1.4,50,15.77,209199.0,36,26.892599999999998
3703898,TRAIL POND,3603543,GREEN MOUNTAIN RESERVOIR,19.209,23.67,10.0,37,15.77,209199.0,36,192.09
3703818,BROOKS RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,3.5,0.1,37,15.77,209199.0,36,1.9209
3703899,LUKE POND,3603543,GREEN MOUNTAIN RESERVOIR,19.209,23.67,10.0,37,15.77,209199.0,36,192.09
5303999,TONIER GULCH RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,7.52,64.3,53,15.77,209199.0,36,1235.1387
5003640,WHEATLEY DIVR POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,19.209,2.77,3.54,50,15.77,209199.0,36,67.99986
5003641,WHEATLEY DIVR POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,19.209,2.26,5.05,50,15.77,209199.0,36,97.00545
5003671,BUCHER POND,3603543,GREEN MOUNTAIN RESERVOIR,19.209,8.35,8.0,50,15.77,209199.0,36,153.672
3703817,BOWN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,3.5,0.1,37,15.77,209199.0,36,1.9209
5003652,COLBURN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,0.0,16.0,50,15.77,209199.0,36,307.344
5304025,TROUTVILLE POND NO 3,3603543,GREEN MOUNTAIN RESERVOIR,19.209,3.35,1.0,53,15.77,209199.0,36,19.209
3703902,LOWER TRAVIS POND,3603543,GREEN MOUNTAIN RESERVOIR,19.209,28.36,20.0,37,15.77,209199.0,36,384.18
5003677,CARTER POND,3603543,GREEN MOUNTAIN RESERVOIR,19.209,7.74,0.1,50,15.77,209199.0,36,1.9209
3703808,RED CANYON ESTATES POND NO. 13,3603543,GREEN MOUNTAIN RESERVOIR,19.209,1.79,0.6,37,15.77,209199.0,36,11.5254
5003625,MATHESON RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,21.16,1073.6,50,15.77,209199.0,36,20622.782399999996
3703903,UPPER TRAVIS POND,3603543,GREEN MOUNTAIN RESERVOIR,19.209,29.94,20.0,37,15.77,209199.0,36,384.18
3703809,RED CANYON ESTATES POND NO. 14,3603543,GREEN MOUNTAIN RESERVOIR,19.209,1.88,0.3,37,15.77,209199.0,36,5.7627
5003627,MCELROY RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,4.92,240.0,50,15.77,209199.0,36,4610.16
3703811,BEAR GUL RES,3603543,GREEN MOUNTAIN RESERVOIR,19.209,20.08,0.1,37,15.77,209199.0,36,1.9209
5304026,TROUTVILLE POND NO 4,3603543,GREEN MOUNTAIN RESERVOIR,19.209,3.27,0.5,53,15.77,209199.0,36,9.6045
5303998,TEPE RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,3.35,10.52,53,15.77,209199.0,36,202.07868
5003675,GOOGLY EYED POND,3603543,GREEN MOUNTAIN RESERVOIR,19.209,1.96,1.4,50,15.77,209199.0,36,26.892599999999998
3703816,BORAH LAKE,3603543,GREEN MOUNTAIN RESERVOIR,19.209,12.12,5.0,37,15.77,209199.0,36,96.045
5003629,MCMAHON RESERVOIR NO 2,3603543,GREEN MOUNTAIN RESERVOIR,19.209,13.11,3500.0,50,15.77,209199.0,36,67231.5
3703901,SUBSTATION POND,3603543,GREEN MOUNTAIN RESERVOIR,19.209,25.99,10.0,37,15.77,209199.0,36,192.09
5003674,FETTERS STOCK RES NO 1,3603543,GREEN MOUNTAIN RESERVOIR,19.209,6.93,1.4,50,15.77,209199.0,36,26.892599999999998
3703900,OLIVER POND,3603543,GREEN MOUNTAIN RESERVOIR,19.209,22.76,50.0,37,15.77,209199.0,36,960.4499999999999
3703813,BIG PARKS RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,4.1,0.1,37,15.77,209199.0,36,1.9209
5003632,PARSONS RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,4.41,107.35,50,15.77,209199.0,36,2062.0861499999996
3703894,JESS'S POND,3603543,GREEN MOUNTAIN RESERVOIR,19.209,30.22,1.72,37,15.77,209199.0,36,33.03948
3703814,BLACK LAKE 1,3603543,GREEN MOUNTAIN RESERVOIR,19.209,7.56,44.4,37,15.77,209199.0,36,852.8796
5003637,RUDOLPH RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,5.34,60.22,50,15.77,209199.0,36,1156.76598
5003673,RAWALT STOCK RES NO 2,3603543,GREEN MOUNTAIN RESERVOIR,19.209,6.17,1.4,50,15.77,209199.0,36,26.892599999999998
5003643,WOODS RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,4.05,66.89,50,15.77,209199.0,36,1284.89001
3703820,BUCK CR RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,2.16,0.5,37,15.77,209199.0,36,9.6045
3703855,MCGINLEY RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,1.0,0.1,37,15.77,209199.0,36,1.9209
3703883,VANHORN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,1.21,0.1,37,15.77,209199.0,36,1.9209
5304019,LYLE FISH POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,19.209,7.86,0.826,53,15.77,209199.0,36,15.866634
5304013,GEORGE A GATES RES NO 1,3603543,GREEN MOUNTAIN RESERVOIR,19.209,2.86,6.0,53,15.77,209199.0,36,115.25399999999999
3703882,USAWMILL GUL RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,10.76,0.5,37,15.77,209199.0,36,9.6045
3703847,JAMES RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,1.2,0.2,37,15.77,209199.0,36,3.8418
3703880,UBRUCR RES 2,3603543,GREEN MOUNTAIN RESERVOIR,19.209,3.2,0.1,37,15.77,209199.0,36,1.9209
3703851,LOST LAKE,3603543,GREEN MOUNTAIN RESERVOIR,19.209,3.0,15.0,37,15.77,209199.0,36,288.135
5003654,CURRAN POND,3603543,GREEN MOUNTAIN RESERVOIR,19.209,7.42,4.0,50,15.77,209199.0,36,76.836
3703879,UBRUCR RES 1,3603543,GREEN MOUNTAIN RESERVOIR,19.209,11.61,0.1,37,15.77,209199.0,36,1.9209
5304017,JACK HILL RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,2.23,2.75,53,15.77,209199.0,36,52.82475
3703843,HOLLAND RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,3.5,0.1,37,15.77,209199.0,36,1.9209
5304014,GEORGE A GATES RES NO 2,3603543,GREEN MOUNTAIN RESERVOIR,19.209,3.18,18.0,53,15.77,209199.0,36,345.762
3703856,MCKENZIE RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,2.19,0.1,37,15.77,209199.0,36,1.9209
5003650,SARACENO RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,10.6,11.0,50,15.77,209199.0,36,211.299
3703878,TRAER GULCH RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,1.84,0.5,37,15.77,209199.0,36,9.6045
3703858,METCALF RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,3.0,0.5,37,15.77,209199.0,36,9.6045
3703859,METENYPK RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,11.62,0.1,37,15.77,209199.0,36,1.9209
5304015,HERRES POND,3603543,GREEN MOUNTAIN RESERVOIR,19.209,0.2,0.16399999999999998,53,15.77,209199.0,36,3.1502759999999994
5003653,COLBURN RESERVOIR NO 2,3603543,GREEN MOUNTAIN RESERVOIR,19.209,0.0,23.0,50,15.77,209199.0,36,441.807
3703877,TRACEYS RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,4.36,0.2,37,15.77,209199.0,36,3.8418
5003659,DAVISON RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,30.13,2.0,50,15.77,209199.0,36,38.418
3703884,W THIRD GUL RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,7.0,0.1,37,15.77,209199.0,36,1.9209
5304002,TRAIL RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,6.05,29.97,53,15.77,209199.0,36,575.69373
5304023,TROUTVILLE POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,19.209,3.47,0.5,53,15.77,209199.0,36,9.6045
5304024,TROUTVILLE POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,19.209,3.45,0.8,53,15.77,209199.0,36,15.3672
5003642,WHITELY PEAK RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,1.16,773.0,50,15.77,209199.0,36,14848.556999999999
3703822,CHERRY LAKE,3603543,GREEN MOUNTAIN RESERVOIR,19.209,3.7,10.0,37,15.77,209199.0,36,192.09
3703893,CJC POND NO. 2,3603543,GREEN MOUNTAIN RESERVOIR,19.209,3.25,6.0,37,15.77,209199.0,36,115.25399999999999
3703863,N MILLER RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,2.15,0.2,37,15.77,209199.0,36,3.8418
3703825,CROSS GUL #2 RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,3.0,0.5,37,15.77,209199.0,36,9.6045
5003670,PINNEY RANCH RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,9.42,20.0,50,15.77,209199.0,36,384.18
5003644,ALBERT RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,6.1,125.26,50,15.77,209199.0,36,2406.11934
3703829,DENISON D RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,3.9,0.1,37,15.77,209199.0,36,1.9209
3703830,DENISON RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,3.9,0.2,37,15.77,209199.0,36,3.8418
3703840,GYPSUM CRWD3 RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,19.209,1.34,0.1,37,15.77,209199.0,36,1.9209
3703892,CJC POND NO. 1,3603543,GREEN MOUNTAIN RESERVOIR,19.209,2.5,1.0,37,15.77,209199.0,36,19.209
