analysisWdid,analysisStructure,priorityWdid,priorityStructure,sumWtdCount,analysisStreamMile,analysisNetAbs,analysisWaterDistrict,priorityStreamMile,priorityNetAbs,priorityWaterDistrict,edgeWt
3802011,MIN FLOW N FK CRYSTAL R,7200645,GRAND VALLEY CANAL,42.0,0.0,20.0,38,53.09,940.28,72,840.0
3703536,MIN LAKE BENCH LAKE NO 1,5104655,MOFFAT WATER TUNNEL,9.0,0.0,9.0,37,25.36,928.0,51,81.0
5303598,YARMONY LODGE POND A,5104655,MOFFAT WATER TUNNEL,9.0,0.0,6.55,53,25.36,928.0,51,58.949999999999996
3703786,GRAHAM POND NO 2,5300584,SHOSHONE POWER PLANT,192.0,0.0,0.13,37,147.54,1408.0,53,24.96
5003652,COLBURN RESERVOIR,7200645,GRAND VALLEY CANAL,10.0,0.0,16.0,50,53.09,940.28,72,160.0
5104018,KOVACS POND NO 1,5104655,MOFFAT WATER TUNNEL,9.0,0.0,0.65,51,25.36,928.0,51,5.8500000000000005
3703536,MIN LAKE BENCH LAKE NO 1,5300584,SHOSHONE POWER PLANT,192.0,0.0,9.0,37,147.54,1408.0,53,1728.0
5103526,CORRAL CREEK WETLAND NO1,5300584,SHOSHONE POWER PLANT,192.0,0.0,26.8,51,147.54,1408.0,53,5145.6
5103526,CORRAL CREEK WETLAND NO1,5104655,MOFFAT WATER TUNNEL,9.0,0.0,26.8,51,25.36,928.0,51,241.20000000000002
3802010,MIN FLOW S FK CRYSTAL R,7200645,GRAND VALLEY CANAL,42.0,0.0,17.0,38,53.09,940.28,72,714.0
5003653,COLBURN RESERVOIR NO 2,5300584,SHOSHONE POWER PLANT,192.0,0.0,23.0,50,147.54,1408.0,53,4416.0
5003653,COLBURN RESERVOIR NO 2,7200645,GRAND VALLEY CANAL,10.0,0.0,23.0,50,53.09,940.28,72,230.0
5104019,KOVACS POND NO 2,5300584,SHOSHONE POWER PLANT,167.709,0.0,1.05,51,147.54,1408.0,53,176.09445000000002
5003652,COLBURN RESERVOIR,5300584,SHOSHONE POWER PLANT,192.0,0.0,16.0,50,147.54,1408.0,53,3072.0
3803553,ASPEN VALLEY RANCH POND,7200645,GRAND VALLEY CANAL,42.0,0.0,5.0,38,53.09,940.28,72,210.0
5103526,CORRAL CREEK WETLAND NO1,7200645,GRAND VALLEY CANAL,10.0,0.0,26.8,51,53.09,940.28,72,268.0
5104018,KOVACS POND NO 1,5300584,SHOSHONE POWER PLANT,167.709,0.0,0.65,51,147.54,1408.0,53,109.01085
3703536,MIN LAKE BENCH LAKE NO 1,7200645,GRAND VALLEY CANAL,10.0,0.0,9.0,37,53.09,940.28,72,90.0
5303599,YARMONY LODGE POND B,5104655,MOFFAT WATER TUNNEL,9.0,0.0,1.78,53,25.36,928.0,51,16.02
5303600,YARMONY LODGE POND C,5104655,MOFFAT WATER TUNNEL,9.0,0.0,3.01,53,25.36,928.0,51,27.089999999999996
3702056,MIN FLOW GORE CR LOWER,7200645,GRAND VALLEY CANAL,20.0,0.01,36.0,37,53.09,940.28,72,720.0
3702056,MIN FLOW GORE CR LOWER,5300584,SHOSHONE POWER PLANT,384.0,0.01,36.0,37,147.54,1408.0,53,13824.0
3802000,MIN FLOW HUNTER CR LOWER,7200645,GRAND VALLEY CANAL,84.0,0.01,30.0,38,53.09,940.28,72,2520.0
3802077,MIN FLOW FRYINGPAN R LOW,7200645,GRAND VALLEY CANAL,42.0,0.01,110.0,38,53.09,940.28,72,4620.0
3702056,MIN FLOW GORE CR LOWER,5104655,MOFFAT WATER TUNNEL,18.0,0.01,36.0,37,25.36,928.0,51,648.0
5302006,MIN FLOW SWEETWATER CR,5300584,SHOSHONE POWER PLANT,192.0,0.02,18.0,53,147.54,1408.0,53,3456.0
3702018,MIN FLOW CROSS CR LOWER,7200645,GRAND VALLEY CANAL,10.0,0.02,20.0,37,53.09,940.28,72,200.0
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,5300584,SHOSHONE POWER PLANT,192.0,0.02,60.0,36,147.54,1408.0,53,11520.0
5302007,MIN FLOW DEEP CREEK,5104655,MOFFAT WATER TUNNEL,9.0,0.02,14.0,53,25.36,928.0,51,126.0
5302006,MIN FLOW SWEETWATER CR,5104655,MOFFAT WATER TUNNEL,9.0,0.02,18.0,53,25.36,928.0,51,162.0
5302006,MIN FLOW SWEETWATER CR,7200645,GRAND VALLEY CANAL,10.0,0.02,18.0,53,53.09,940.28,72,180.0
5302007,MIN FLOW DEEP CREEK,7200645,GRAND VALLEY CANAL,10.0,0.02,14.0,53,53.09,940.28,72,140.0
5302007,MIN FLOW DEEP CREEK,5300584,SHOSHONE POWER PLANT,192.0,0.02,14.0,53,147.54,1408.0,53,2688.0
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,5104655,MOFFAT WATER TUNNEL,9.0,0.02,60.0,36,25.36,928.0,51,540.0
3702018,MIN FLOW CROSS CR LOWER,5300584,SHOSHONE POWER PLANT,192.0,0.02,20.0,37,147.54,1408.0,53,3840.0
3803832,JACOBSON LAKES & PONDS,7200645,GRAND VALLEY CANAL,42.0,0.02,204.0,38,53.09,940.28,72,8568.0
3702018,MIN FLOW CROSS CR LOWER,5104655,MOFFAT WATER TUNNEL,9.0,0.02,20.0,37,25.36,928.0,51,180.0
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,7200645,GRAND VALLEY CANAL,10.0,0.02,60.0,36,53.09,940.28,72,600.0
3802116,MIN FLOW AVALANCHE CREEK,7200645,GRAND VALLEY CANAL,42.0,0.03,22.0,38,53.09,940.28,72,924.0
3803947,SPRUCE TREE FISH POND 2,7200645,GRAND VALLEY CANAL,42.0,0.04,0.9,38,53.09,940.28,72,37.800000000000004
5303514,OLSON POND,7200645,GRAND VALLEY CANAL,10.0,0.05,2.0,53,53.09,940.28,72,20.0
5303514,OLSON POND,5300584,SHOSHONE POWER PLANT,192.0,0.05,2.0,53,147.54,1408.0,53,384.0
5303514,OLSON POND,5104655,MOFFAT WATER TUNNEL,9.0,0.05,2.0,53,25.36,928.0,51,18.0
5104057,CORRAL CREEK POND,5300584,SHOSHONE POWER PLANT,192.0,0.06,5.0,51,147.54,1408.0,53,960.0
3703782,ARROWHEAD WETLANDS,5104655,MOFFAT WATER TUNNEL,9.0,0.06,1.38,37,25.36,928.0,51,12.419999999999998
3703782,ARROWHEAD WETLANDS,5300584,SHOSHONE POWER PLANT,192.0,0.06,1.38,37,147.54,1408.0,53,264.96
3805749,FOX RUN POND,7200645,GRAND VALLEY CANAL,42.0,0.06,0.5770000000000001,38,53.09,940.28,72,24.234
3703782,ARROWHEAD WETLANDS,7200645,GRAND VALLEY CANAL,10.0,0.06,1.38,37,53.09,940.28,72,13.799999999999999
5104057,CORRAL CREEK POND,7200645,GRAND VALLEY CANAL,10.0,0.06,5.0,51,53.09,940.28,72,50.0
5104057,CORRAL CREEK POND,5104655,MOFFAT WATER TUNNEL,9.0,0.06,5.0,51,25.36,928.0,51,45.0
3603691,BENSON RANCH POND,5104655,MOFFAT WATER TUNNEL,9.0,0.08,3.0,36,25.36,928.0,51,27.0
3703792,ARROWHEAD PONDS,7200645,GRAND VALLEY CANAL,10.0,0.08,2.4,37,53.09,940.28,72,24.0
3803881,SPRUCE TREE FISH POND 1,7200645,GRAND VALLEY CANAL,42.0,0.08,5.0,38,53.09,940.28,72,210.0
3603691,BENSON RANCH POND,3603543,GREEN MOUNTAIN RESERVOIR,11.0,0.08,3.0,36,15.77,209199.0,36,33.0
3603691,BENSON RANCH POND,7200645,GRAND VALLEY CANAL,10.0,0.08,3.0,36,53.09,940.28,72,30.0
3603691,BENSON RANCH POND,5300584,SHOSHONE POWER PLANT,48.0,0.08,3.0,36,147.54,1408.0,53,144.0
3603691,BENSON RANCH POND,3600881,GREEN MTN HYDRO-ELECTRIC,224.0,0.08,3.0,36,15.56,1726.0,36,672.0
3703792,ARROWHEAD PONDS,5104655,MOFFAT WATER TUNNEL,9.0,0.08,2.4,37,25.36,928.0,51,21.599999999999998
3703792,ARROWHEAD PONDS,5300584,SHOSHONE POWER PLANT,192.0,0.08,2.4,37,147.54,1408.0,53,460.79999999999995
3804404,BAR / X RANCH FATHERING POND NO 1 D,7200645,GRAND VALLEY CANAL,42.0,0.09,0.175,38,53.09,940.28,72,7.35
3702012,MIN FLOW EAGLE RIVER BRUSH CR TO COLO R,5300584,SHOSHONE POWER PLANT,192.0,0.1,130.0,37,147.54,1408.0,53,24960.0
3702012,MIN FLOW EAGLE RIVER BRUSH CR TO COLO R,5104655,MOFFAT WATER TUNNEL,9.0,0.1,130.0,37,25.36,928.0,51,1170.0
3804251,AVR POND 3,7200645,GRAND VALLEY CANAL,42.0,0.1,2.5,38,53.09,940.28,72,105.0
3702012,MIN FLOW EAGLE RIVER BRUSH CR TO COLO R,7200645,GRAND VALLEY CANAL,10.0,0.1,130.0,37,53.09,940.28,72,1300.0
5103546,LURYE RESERVOIR,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,24.291,0.11,0.7,51,257.46,90.0,51,17.0037
5103546,LURYE RESERVOIR,5300584,SHOSHONE POWER PLANT,167.709,0.11,0.7,51,147.54,1408.0,53,117.3963
5103546,LURYE RESERVOIR,7200645,GRAND VALLEY CANAL,10.0,0.11,0.7,51,53.09,940.28,72,7.0
3804327,THE RANCH @ W CR POND11,7200645,GRAND VALLEY CANAL,42.0,0.11,15.0,38,53.09,940.28,72,630.0
5103546,LURYE RESERVOIR,5104655,MOFFAT WATER TUNNEL,9.0,0.11,0.7,51,25.36,928.0,51,6.3
3804396,STELLA POLARE POND NO 1,7200645,GRAND VALLEY CANAL,210.0,0.12,0.2,38,53.09,940.28,72,42.0
3803588,MAROON CREEK DEVEL RES 2,7200645,GRAND VALLEY CANAL,42.0,0.13,2.7,38,53.09,940.28,72,113.4
3803971,CLUB POND,7200645,GRAND VALLEY CANAL,42.0,0.13,6.9,38,53.09,940.28,72,289.8
3803587,MAROON CREEK DEVEL RES 1,7200645,GRAND VALLEY CANAL,42.0,0.13,6.5,38,53.09,940.28,72,273.0
3803589,MAROON CREEK DEVEL RES 3,7200645,GRAND VALLEY CANAL,42.0,0.13,7.8,38,53.09,940.28,72,327.59999999999997
3803590,MAROON CREEK DEVEL RES 4,7200645,GRAND VALLEY CANAL,42.0,0.13,10.4,38,53.09,940.28,72,436.8
3803502,UNIFYING FIELDS POND # 3,7200645,GRAND VALLEY CANAL,42.0,0.13,0.156,38,53.09,940.28,72,6.552
3803501,UNIFYING FIELDS POND # 2,7200645,GRAND VALLEY CANAL,42.0,0.13,0.825,38,53.09,940.28,72,34.65
7204150,HIGH POND,7200645,GRAND VALLEY CANAL,84.0,0.13,20.88,72,53.09,940.28,72,1753.9199999999998
3803954,CLARK RESERVOIR,7200645,GRAND VALLEY CANAL,42.0,0.13,0.44,38,53.09,940.28,72,18.48
3800606,COLLINS CREEK DITCH,7200645,GRAND VALLEY CANAL,42.0,0.14,16.64,38,53.09,940.28,72,698.88
3804311,JMAR POND SYSTEM,7200645,GRAND VALLEY CANAL,42.0,0.15,0.1,38,53.09,940.28,72,4.2
3804250,AVR POND 2,7200645,GRAND VALLEY CANAL,42.0,0.15,0.3,38,53.09,940.28,72,12.6
3803690,KUHNE POND,7200645,GRAND VALLEY CANAL,42.0,0.16,0.025,38,53.09,940.28,72,1.05
3703796,RED CANYON ESTATES POND NO. 1,7200645,GRAND VALLEY CANAL,10.0,0.16,1.0,37,53.09,940.28,72,10.0
3703796,RED CANYON ESTATES POND NO. 1,5104655,MOFFAT WATER TUNNEL,9.0,0.16,1.0,37,25.36,928.0,51,9.0
3703796,RED CANYON ESTATES POND NO. 1,5300584,SHOSHONE POWER PLANT,192.0,0.16,1.0,37,147.54,1408.0,53,192.0
3903593,ODDO POND,7200645,GRAND VALLEY CANAL,42.0,0.17,1.5,39,53.09,940.28,72,63.0
3803972,HENDRICKS FISH POND,7200645,GRAND VALLEY CANAL,42.0,0.17,2.0,38,53.09,940.28,72,84.0
3804300,DEODAR POND NO. 2,7200645,GRAND VALLEY CANAL,42.0,0.18,0.04,38,53.09,940.28,72,1.68
5104013,DOE CREEK RESERVOIR,5104655,MOFFAT WATER TUNNEL,9.0,0.18,3.37,51,25.36,928.0,51,30.330000000000002
3804252,AVR POND 4,7200645,GRAND VALLEY CANAL,42.0,0.18,1.0,38,53.09,940.28,72,42.0
5104013,DOE CREEK RESERVOIR,7200645,GRAND VALLEY CANAL,10.0,0.18,3.37,51,53.09,940.28,72,33.7
3803685,ASPEN VILLAGE STO RES,7200645,GRAND VALLEY CANAL,42.0,0.18,3.74,38,53.09,940.28,72,157.08
3603579,GRIGGS RESERVOIR NO 4,5104655,MOFFAT WATER TUNNEL,9.0,0.18,4.1,36,25.36,928.0,51,36.9
5104013,DOE CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,167.709,0.18,3.37,51,147.54,1408.0,53,565.17933
3603579,GRIGGS RESERVOIR NO 4,7200645,GRAND VALLEY CANAL,10.0,0.18,4.1,36,53.09,940.28,72,41.0
3603579,GRIGGS RESERVOIR NO 4,5300584,SHOSHONE POWER PLANT,192.0,0.18,4.1,36,147.54,1408.0,53,787.1999999999999
3703544,CAMP HALE POND,5104655,MOFFAT WATER TUNNEL,9.0,0.19,60.0,37,25.36,928.0,51,540.0
3703544,CAMP HALE POND,5300584,SHOSHONE POWER PLANT,192.0,0.19,60.0,37,147.54,1408.0,53,11520.0
3804401,BAR / X RANCH FATHERING POND NO 1 A,7200645,GRAND VALLEY CANAL,42.0,0.19,1.198,38,53.09,940.28,72,50.315999999999995
3804299,DEODAR POND NO. 1,7200645,GRAND VALLEY CANAL,42.0,0.19,0.18,38,53.09,940.28,72,7.56
3703544,CAMP HALE POND,7200645,GRAND VALLEY CANAL,10.0,0.19,60.0,37,53.09,940.28,72,600.0
3803514,DARIEN POND,7200645,GRAND VALLEY CANAL,42.0,0.19,1.0,38,53.09,940.28,72,42.0
4503547,ZEISBERRY POND,7200645,GRAND VALLEY CANAL,42.0,0.2,0.45,45,53.09,940.28,72,18.900000000000002
5304015,HERRES POND,5300584,SHOSHONE POWER PLANT,192.0,0.2,0.16399999999999998,53,147.54,1408.0,53,31.487999999999996
5304015,HERRES POND,7200645,GRAND VALLEY CANAL,10.0,0.2,0.16399999999999998,53,53.09,940.28,72,1.6399999999999997
3803915,ASPEN GOLF COURSE PND 02,7200645,GRAND VALLEY CANAL,42.0,0.2,0.61,38,53.09,940.28,72,25.62
3803914,ASPEN GOLF COURSE PND 16,7200645,GRAND VALLEY CANAL,42.0,0.2,0.23,38,53.09,940.28,72,9.66
7201487,UTE PIPELINE HGT NO 1,7200645,GRAND VALLEY CANAL,42.0,0.2,30.0,72,53.09,940.28,72,1260.0
5304015,HERRES POND,5104655,MOFFAT WATER TUNNEL,9.0,0.2,0.16399999999999998,53,25.36,928.0,51,1.4759999999999998
3803921,ASPEN GOLF COURSE PND 03,7200645,GRAND VALLEY CANAL,42.0,0.21,0.17,38,53.09,940.28,72,7.140000000000001
3803910,ASPEN GOLF COURSE PND 12,7200645,GRAND VALLEY CANAL,42.0,0.21,0.58,38,53.09,940.28,72,24.36
3903941,MIDDLE FORK RESERVOIR,7200645,GRAND VALLEY CANAL,42.0,0.21,140.0,39,53.09,940.28,72,5880.0
3703797,RED CANYON ESTATES POND NO. 2,5104655,MOFFAT WATER TUNNEL,9.0,0.22,2.5,37,25.36,928.0,51,22.5
3703911,KP POND NO. 2,5104655,MOFFAT WATER TUNNEL,9.0,0.22,0.78,37,25.36,928.0,51,7.0200000000000005
3703911,KP POND NO. 2,7200645,GRAND VALLEY CANAL,10.0,0.22,0.78,37,53.09,940.28,72,7.800000000000001
3703911,KP POND NO. 2,5300584,SHOSHONE POWER PLANT,192.0,0.22,0.78,37,147.54,1408.0,53,149.76
3703797,RED CANYON ESTATES POND NO. 2,5300584,SHOSHONE POWER PLANT,192.0,0.22,2.5,37,147.54,1408.0,53,480.0
3703797,RED CANYON ESTATES POND NO. 2,7200645,GRAND VALLEY CANAL,10.0,0.22,2.5,37,53.09,940.28,72,25.0
3603700,TRIPLE CREEK POND NO 6,5300584,SHOSHONE POWER PLANT,48.0,0.23,0.017,36,147.54,1408.0,53,0.8160000000000001
3603700,TRIPLE CREEK POND NO 6,3600881,GREEN MTN HYDRO-ELECTRIC,224.0,0.23,0.017,36,15.56,1726.0,36,3.8080000000000003
3803798,WILSON RESERVOIR NO 1,7200645,GRAND VALLEY CANAL,42.0,0.23,0.3,38,53.09,940.28,72,12.6
3603700,TRIPLE CREEK POND NO 6,7200645,GRAND VALLEY CANAL,10.0,0.23,0.017,36,53.09,940.28,72,0.17
3603700,TRIPLE CREEK POND NO 6,3603543,GREEN MOUNTAIN RESERVOIR,11.0,0.23,0.017,36,15.77,209199.0,36,0.187
3603700,TRIPLE CREEK POND NO 6,5104655,MOFFAT WATER TUNNEL,9.0,0.23,0.017,36,25.36,928.0,51,0.15300000000000002
3603699,TRIPLE CREEK POND NO 5,5104655,MOFFAT WATER TUNNEL,9.0,0.24,0.1,36,25.36,928.0,51,0.9
5103529,TIMBERLINE POND,5300584,SHOSHONE POWER PLANT,335.418,0.24,4.24,51,147.54,1408.0,53,1422.1723200000001
3603686,WINEGARD POND 4,3603543,GREEN MOUNTAIN RESERVOIR,11.0,0.24,5.3,36,15.77,209199.0,36,58.3
3603686,WINEGARD POND 4,7200645,GRAND VALLEY CANAL,10.0,0.24,5.3,36,53.09,940.28,72,53.0
3603699,TRIPLE CREEK POND NO 5,7200645,GRAND VALLEY CANAL,10.0,0.24,0.1,36,53.09,940.28,72,1.0
3603686,WINEGARD POND 4,5104655,MOFFAT WATER TUNNEL,9.0,0.24,5.3,36,25.36,928.0,51,47.699999999999996
3603699,TRIPLE CREEK POND NO 5,3603543,GREEN MOUNTAIN RESERVOIR,11.0,0.24,0.1,36,15.77,209199.0,36,1.1
3603686,WINEGARD POND 4,5300584,SHOSHONE POWER PLANT,48.0,0.24,5.3,36,147.54,1408.0,53,254.39999999999998
5103529,TIMBERLINE POND,5104655,MOFFAT WATER TUNNEL,18.0,0.24,4.24,51,25.36,928.0,51,76.32000000000001
3603699,TRIPLE CREEK POND NO 5,5300584,SHOSHONE POWER PLANT,48.0,0.24,0.1,36,147.54,1408.0,53,4.800000000000001
5103529,TIMBERLINE POND,7200645,GRAND VALLEY CANAL,20.0,0.24,4.24,51,53.09,940.28,72,84.80000000000001
3803500,UNIFYING FIELDS POND # 1,7200645,GRAND VALLEY CANAL,42.0,0.24,0.435,38,53.09,940.28,72,18.27
5103529,TIMBERLINE POND,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,48.582,0.24,4.24,51,257.46,90.0,51,205.98768
3603686,WINEGARD POND 4,3600881,GREEN MTN HYDRO-ELECTRIC,224.0,0.24,5.3,36,15.56,1726.0,36,1187.2
3603699,TRIPLE CREEK POND NO 5,3600881,GREEN MTN HYDRO-ELECTRIC,224.0,0.24,0.1,36,15.56,1726.0,36,22.400000000000002
3803674,WILDCAT POND NO 10,7200645,GRAND VALLEY CANAL,42.0,0.25,2.75,38,53.09,940.28,72,115.5
3803571,TAYLOR CREEK POND,7200645,GRAND VALLEY CANAL,42.0,0.25,1.5,38,53.09,940.28,72,63.0
3703910,KP POND NO. 1,5104655,MOFFAT WATER TUNNEL,9.0,0.26,0.27,37,25.36,928.0,51,2.43
3703910,KP POND NO. 1,7200645,GRAND VALLEY CANAL,10.0,0.26,0.27,37,53.09,940.28,72,2.7
3703910,KP POND NO. 1,5300584,SHOSHONE POWER PLANT,192.0,0.26,0.27,37,147.54,1408.0,53,51.84
3703798,RED CANYON ESTATES POND NO. 3,5104655,MOFFAT WATER TUNNEL,9.0,0.27,2.0,37,25.36,928.0,51,18.0
3703798,RED CANYON ESTATES POND NO. 3,5300584,SHOSHONE POWER PLANT,192.0,0.27,2.0,37,147.54,1408.0,53,384.0
3703798,RED CANYON ESTATES POND NO. 3,7200645,GRAND VALLEY CANAL,10.0,0.27,2.0,37,53.09,940.28,72,20.0
3803911,ASPEN GOLF COURSE PND 13,7200645,GRAND VALLEY CANAL,42.0,0.28,0.29,38,53.09,940.28,72,12.18
3603688,TRENT PARK POND,3600881,GREEN MTN HYDRO-ELECTRIC,224.0,0.29,5.0,36,15.56,1726.0,36,1120.0
3603688,TRENT PARK POND,7200645,GRAND VALLEY CANAL,10.0,0.29,5.0,36,53.09,940.28,72,50.0
3603688,TRENT PARK POND,5300584,SHOSHONE POWER PLANT,48.0,0.29,5.0,36,147.54,1408.0,53,240.0
3603688,TRENT PARK POND,5104655,MOFFAT WATER TUNNEL,9.0,0.29,5.0,36,25.36,928.0,51,45.0
3603688,TRENT PARK POND,3603543,GREEN MOUNTAIN RESERVOIR,11.0,0.29,5.0,36,15.77,209199.0,36,55.0
3803908,ASPEN GOLF COURSE PND 10,7200645,GRAND VALLEY CANAL,42.0,0.29,0.08,38,53.09,940.28,72,3.36
3803917,ASPEN GOLF COURSE PND 05,7200645,GRAND VALLEY CANAL,84.0,0.29,0.97,38,53.09,940.28,72,81.48
3804414,BAR / X RANCH LOT 8 POND,7200645,GRAND VALLEY CANAL,42.0,0.29,0.091,38,53.09,940.28,72,3.822
3603678,SOUTH POND,3600881,GREEN MTN HYDRO-ELECTRIC,224.0,0.31,4.0,36,15.56,1726.0,36,896.0
3603685,WINEGARD POND 3,7200645,GRAND VALLEY CANAL,10.0,0.31,7.5,36,53.09,940.28,72,75.0
5103527,CORRAL CREEK WETLAND NO2,7200645,GRAND VALLEY CANAL,10.0,0.31,10.0,51,53.09,940.28,72,100.0
3603678,SOUTH POND,3603543,GREEN MOUNTAIN RESERVOIR,11.0,0.31,4.0,36,15.77,209199.0,36,44.0
5104060,ASPEN CANYON RANCH POND 1,5104655,MOFFAT WATER TUNNEL,18.0,0.31,8.0,51,25.36,928.0,51,144.0
5103527,CORRAL CREEK WETLAND NO2,5300584,SHOSHONE POWER PLANT,192.0,0.31,10.0,51,147.54,1408.0,53,1920.0
3603685,WINEGARD POND 3,3600881,GREEN MTN HYDRO-ELECTRIC,224.0,0.31,7.5,36,15.56,1726.0,36,1680.0
3603544,GRIGGS RESERVOIR,5104655,MOFFAT WATER TUNNEL,9.0,0.31,40.8,36,25.36,928.0,51,367.2
3603678,SOUTH POND,7200645,GRAND VALLEY CANAL,10.0,0.31,4.0,36,53.09,940.28,72,40.0
3603678,SOUTH POND,5104655,MOFFAT WATER TUNNEL,9.0,0.31,4.0,36,25.36,928.0,51,36.0
3603678,SOUTH POND,5300584,SHOSHONE POWER PLANT,48.0,0.31,4.0,36,147.54,1408.0,53,192.0
5000792,ENNIS DITCH ENLARGMENT (EAST FORK LAWRENCE CREEK),5300584,SHOSHONE POWER PLANT,183.0,0.31,15.0,50,147.54,1408.0,53,2745.0
3603685,WINEGARD POND 3,5300584,SHOSHONE POWER PLANT,48.0,0.31,7.5,36,147.54,1408.0,53,360.0
5103527,CORRAL CREEK WETLAND NO2,5104655,MOFFAT WATER TUNNEL,9.0,0.31,10.0,51,25.36,928.0,51,90.0
