analysisWdid,analysisStructure,priorityWdid,priorityStructure,sumWtdCount,analysisStreamMile,analysisNetAbs,analysisWaterDistrict,priorityStreamMile,priorityNetAbs,priorityWaterDistrict,edgeWt
3900672,THOMPKINS DITCH,3603543,GREEN MOUNTAIN RESERVOIR,25.708,0.0,21.0,39,15.77,209199.0,36,539.8679999999999
5003653,COLBURN RESERVOIR NO 2,5103709,WILLIAMS FORK RESERVOIR,0.6659999999999999,0.0,23.0,50,2.22,187274.0,51,15.317999999999998
3903505,GRASS VALLEY RESERVOIR,7200646,GRAND VALLEY PROJECT,34.0,0.0,6989.2,39,61.8,2313.7,72,237632.8
3802010,MIN FLOW S FK CRYSTAL R,5103709,WILLIAMS FORK RESERVOIR,0.6659999999999999,0.0,17.0,38,2.22,187274.0,51,11.322
3903505,GRASS VALLEY RESERVOIR,7200645,GRAND VALLEY CANAL,13.334,0.0,6989.2,39,53.09,940.28,72,93193.99279999999
3802114,MIN FLOW CRYSTAL R LOWER,5103709,WILLIAMS FORK RESERVOIR,0.6659999999999999,0.0,100.0,38,2.22,187274.0,51,66.6
3803594,BAILEY POND NO 3,3603543,GREEN MOUNTAIN RESERVOIR,25.708,0.0,1.0,38,15.77,209199.0,36,25.708
5003653,COLBURN RESERVOIR NO 2,5300584,SHOSHONE POWER PLANT,176.334,0.0,23.0,50,147.54,1408.0,53,4055.6820000000002
3900672,THOMPKINS DITCH,7200645,GRAND VALLEY CANAL,13.334,0.0,21.0,39,53.09,940.28,72,280.014
5003652,COLBURN RESERVOIR,5300584,SHOSHONE POWER PLANT,176.334,0.0,16.0,50,147.54,1408.0,53,2821.344
3703536,MIN LAKE BENCH LAKE NO 1,5103709,WILLIAMS FORK RESERVOIR,0.6659999999999999,0.0,9.0,37,2.22,187274.0,51,5.994
3903558,LAFRENZ POND,7200645,GRAND VALLEY CANAL,13.334,0.0,1.75,39,53.09,940.28,72,23.3345
5003646,MARTIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,103.25,0.0,216.15,50,15.77,209199.0,36,22317.4875
3703786,GRAHAM POND NO 2,3604684,BLUE RIVER DIVERSION PROJECT,11.0,0.0,0.13,37,45.59,520.0,36,1.4300000000000002
3803635,MARTIN POND,3604684,BLUE RIVER DIVERSION PROJECT,1.0,0.0,0.1,38,45.59,520.0,36,0.1
3803635,MARTIN POND,7200645,GRAND VALLEY CANAL,13.334,0.0,0.1,38,53.09,940.28,72,1.3334000000000001
3903942,MOORES IRRIGATION POND,7200646,GRAND VALLEY PROJECT,34.0,0.0,0.125,39,61.8,2313.7,72,4.25
5003646,MARTIN RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,22.0,0.0,216.15,50,45.59,520.0,36,4755.3
3703536,MIN LAKE BENCH LAKE NO 1,7200645,GRAND VALLEY CANAL,7.0,0.0,9.0,37,53.09,940.28,72,63.0
4503606,DILLMAN DITCH FISH POND,5103709,WILLIAMS FORK RESERVOIR,0.6659999999999999,0.0,4.8,45,2.22,187274.0,51,3.1967999999999996
3803593,BAILEY POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,25.708,0.0,1.0,38,15.77,209199.0,36,25.708
5003646,MARTIN RESERVOIR,5103709,WILLIAMS FORK RESERVOIR,1.3319999999999999,0.0,216.15,50,2.22,187274.0,51,287.91179999999997
3803592,BAILEY POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,25.708,0.0,0.55,38,15.77,209199.0,36,14.1394
3903558,LAFRENZ POND,3603543,GREEN MOUNTAIN RESERVOIR,25.708,0.0,1.75,39,15.77,209199.0,36,44.989
3903998,HILMES POND,3603543,GREEN MOUNTAIN RESERVOIR,25.708,0.0,1.0,39,15.77,209199.0,36,25.708
7204097,SCHORN RESERVOIR NO 10,3604684,BLUE RIVER DIVERSION PROJECT,1.0,0.0,5.0,72,45.59,520.0,36,5.0
3703786,GRAHAM POND NO 2,7200646,GRAND VALLEY PROJECT,4.25,0.0,0.13,37,61.8,2313.7,72,0.5525
3804146,BRITVAR POND,3603543,GREEN MOUNTAIN RESERVOIR,25.708,0.0,0.23,38,15.77,209199.0,36,5.91284
5003646,MARTIN RESERVOIR,7200645,GRAND VALLEY CANAL,14.0,0.0,216.15,50,53.09,940.28,72,3026.1
3903998,HILMES POND,3604684,BLUE RIVER DIVERSION PROJECT,1.0,0.0,1.0,39,45.59,520.0,36,1.0
5104019,KOVACS POND NO 2,5300584,SHOSHONE POWER PLANT,176.334,0.0,1.05,51,147.54,1408.0,53,185.1507
3803592,BAILEY POND NO 1,3604684,BLUE RIVER DIVERSION PROJECT,1.0,0.0,0.55,38,45.59,520.0,36,0.55
3803553,ASPEN VALLEY RANCH POND,5003668,WOLFORD MOUNTAIN RESERVOIR,2.823,0.0,5.0,38,13.16,78849.0,50,14.115
5104018,KOVACS POND NO 1,5300584,SHOSHONE POWER PLANT,176.334,0.0,0.65,51,147.54,1408.0,53,114.61710000000001
3803594,BAILEY POND NO 3,5003668,WOLFORD MOUNTAIN RESERVOIR,2.823,0.0,1.0,38,13.16,78849.0,50,2.823
5003653,COLBURN RESERVOIR NO 2,3604684,BLUE RIVER DIVERSION PROJECT,11.0,0.0,23.0,50,45.59,520.0,36,253.0
3802114,MIN FLOW CRYSTAL R LOWER,3603543,GREEN MOUNTAIN RESERVOIR,25.708,0.0,100.0,38,15.77,209199.0,36,2570.7999999999997
3803593,BAILEY POND NO 2,3604684,BLUE RIVER DIVERSION PROJECT,1.0,0.0,1.0,38,45.59,520.0,36,1.0
3903942,MOORES IRRIGATION POND,5103709,WILLIAMS FORK RESERVOIR,0.6659999999999999,0.0,0.125,39,2.22,187274.0,51,0.08324999999999999
3802011,MIN FLOW N FK CRYSTAL R,5103709,WILLIAMS FORK RESERVOIR,0.6659999999999999,0.0,20.0,38,2.22,187274.0,51,13.319999999999999
3803635,MARTIN POND,5103709,WILLIAMS FORK RESERVOIR,0.6659999999999999,0.0,0.1,38,2.22,187274.0,51,0.06659999999999999
3803592,BAILEY POND NO 1,5103709,WILLIAMS FORK RESERVOIR,0.6659999999999999,0.0,0.55,38,2.22,187274.0,51,0.3663
3803594,BAILEY POND NO 3,3604684,BLUE RIVER DIVERSION PROJECT,1.0,0.0,1.0,38,45.59,520.0,36,1.0
3803593,BAILEY POND NO 2,5103709,WILLIAMS FORK RESERVOIR,0.6659999999999999,0.0,1.0,38,2.22,187274.0,51,0.6659999999999999
3903998,HILMES POND,7200646,GRAND VALLEY PROJECT,34.0,0.0,1.0,39,61.8,2313.7,72,34.0
5103526,CORRAL CREEK WETLAND NO1,3604684,BLUE RIVER DIVERSION PROJECT,11.0,0.0,26.8,51,45.59,520.0,36,294.8
5003646,MARTIN RESERVOIR,3803713,RUEDI RESERVOIR,1.834,0.0,216.15,50,14.28,172135.0,38,396.4191
3803553,ASPEN VALLEY RANCH POND,3604684,BLUE RIVER DIVERSION PROJECT,1.0,0.0,5.0,38,45.59,520.0,36,5.0
3803594,BAILEY POND NO 3,5103709,WILLIAMS FORK RESERVOIR,0.6659999999999999,0.0,1.0,38,2.22,187274.0,51,0.6659999999999999
3803936,PAN AND FORK RESERVOIR,7200646,GRAND VALLEY PROJECT,34.0,0.0,0.5,38,61.8,2313.7,72,17.0
7204097,SCHORN RESERVOIR NO 10,5103709,WILLIAMS FORK RESERVOIR,0.6659999999999999,0.0,5.0,72,2.22,187274.0,51,3.3299999999999996
3903998,HILMES POND,5103709,WILLIAMS FORK RESERVOIR,0.6659999999999999,0.0,1.0,39,2.22,187274.0,51,0.6659999999999999
5003646,MARTIN RESERVOIR,7200646,GRAND VALLEY PROJECT,8.5,0.0,216.15,50,61.8,2313.7,72,1837.275
5003652,COLBURN RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,11.0,0.0,16.0,50,45.59,520.0,36,176.0
3803593,BAILEY POND NO 2,7200646,GRAND VALLEY PROJECT,34.0,0.0,1.0,38,61.8,2313.7,72,34.0
3802011,MIN FLOW N FK CRYSTAL R,3603543,GREEN MOUNTAIN RESERVOIR,25.708,0.0,20.0,38,15.77,209199.0,36,514.16
3802010,MIN FLOW S FK CRYSTAL R,3803713,RUEDI RESERVOIR,0.917,0.0,17.0,38,14.28,172135.0,38,15.589
3803593,BAILEY POND NO 2,7200645,GRAND VALLEY CANAL,13.334,0.0,1.0,38,53.09,940.28,72,13.334
3703786,GRAHAM POND NO 2,3803713,RUEDI RESERVOIR,0.917,0.0,0.13,37,14.28,172135.0,38,0.11921000000000001
3803635,MARTIN POND,5003668,WOLFORD MOUNTAIN RESERVOIR,2.823,0.0,0.1,38,13.16,78849.0,50,0.2823
3803592,BAILEY POND NO 1,3803713,RUEDI RESERVOIR,0.917,0.0,0.55,38,14.28,172135.0,38,0.5043500000000001
5003652,COLBURN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,51.625,0.0,16.0,50,15.77,209199.0,36,826.0
3803553,ASPEN VALLEY RANCH POND,7200646,GRAND VALLEY PROJECT,34.0,0.0,5.0,38,61.8,2313.7,72,170.0
7204097,SCHORN RESERVOIR NO 10,7200645,GRAND VALLEY CANAL,13.334,0.0,5.0,72,53.09,940.28,72,66.67
3903505,GRASS VALLEY RESERVOIR,5103709,WILLIAMS FORK RESERVOIR,0.6659999999999999,0.0,6989.2,39,2.22,187274.0,51,4654.807199999999
5104019,KOVACS POND NO 2,3604684,BLUE RIVER DIVERSION PROJECT,11.0,0.0,1.05,51,45.59,520.0,36,11.55
4503606,DILLMAN DITCH FISH POND,3803713,RUEDI RESERVOIR,0.917,0.0,4.8,45,14.28,172135.0,38,4.4016
3903942,MOORES IRRIGATION POND,3603543,GREEN MOUNTAIN RESERVOIR,25.708,0.0,0.125,39,15.77,209199.0,36,3.2135
5103526,CORRAL CREEK WETLAND NO1,5003668,WOLFORD MOUNTAIN RESERVOIR,2.823,0.0,26.8,51,13.16,78849.0,50,75.6564
3903558,LAFRENZ POND,5003668,WOLFORD MOUNTAIN RESERVOIR,2.823,0.0,1.75,39,13.16,78849.0,50,4.94025
3804137,OGARA POND,5003668,WOLFORD MOUNTAIN RESERVOIR,2.823,0.0,2.0,38,13.16,78849.0,50,5.646
5103526,CORRAL CREEK WETLAND NO1,3803713,RUEDI RESERVOIR,0.917,0.0,26.8,51,14.28,172135.0,38,24.5756
3803594,BAILEY POND NO 3,7200645,GRAND VALLEY CANAL,13.334,0.0,1.0,38,53.09,940.28,72,13.334
5104019,KOVACS POND NO 2,7200645,GRAND VALLEY CANAL,7.0,0.0,1.05,51,53.09,940.28,72,7.3500000000000005
3804146,BRITVAR POND,5003668,WOLFORD MOUNTAIN RESERVOIR,2.823,0.0,0.23,38,13.16,78849.0,50,0.64929
5104019,KOVACS POND NO 2,7200646,GRAND VALLEY PROJECT,4.25,0.0,1.05,51,61.8,2313.7,72,4.4625
3803635,MARTIN POND,7200646,GRAND VALLEY PROJECT,34.0,0.0,0.1,38,61.8,2313.7,72,3.4000000000000004
3703536,MIN LAKE BENCH LAKE NO 1,7200646,GRAND VALLEY PROJECT,4.25,0.0,9.0,37,61.8,2313.7,72,38.25
5003646,MARTIN RESERVOIR,5300584,SHOSHONE POWER PLANT,352.668,0.0,216.15,50,147.54,1408.0,53,76229.1882
5104018,KOVACS POND NO 1,7200646,GRAND VALLEY PROJECT,4.25,0.0,0.65,51,61.8,2313.7,72,2.7625
3900672,THOMPKINS DITCH,5103709,WILLIAMS FORK RESERVOIR,0.6659999999999999,0.0,21.0,39,2.22,187274.0,51,13.985999999999999
3804137,OGARA POND,5103709,WILLIAMS FORK RESERVOIR,0.6659999999999999,0.0,2.0,38,2.22,187274.0,51,1.3319999999999999
3703786,GRAHAM POND NO 2,5003668,WOLFORD MOUNTAIN RESERVOIR,2.823,0.0,0.13,37,13.16,78849.0,50,0.36699
3803635,MARTIN POND,3803713,RUEDI RESERVOIR,0.917,0.0,0.1,38,14.28,172135.0,38,0.0917
3804146,BRITVAR POND,5103709,WILLIAMS FORK RESERVOIR,0.6659999999999999,0.0,0.23,38,2.22,187274.0,51,0.15317999999999998
5104018,KOVACS POND NO 1,7200645,GRAND VALLEY CANAL,7.0,0.0,0.65,51,53.09,940.28,72,4.55
3802011,MIN FLOW N FK CRYSTAL R,3803713,RUEDI RESERVOIR,0.917,0.0,20.0,38,14.28,172135.0,38,18.34
3803593,BAILEY POND NO 2,3803713,RUEDI RESERVOIR,0.917,0.0,1.0,38,14.28,172135.0,38,0.917
3703786,GRAHAM POND NO 2,5103709,WILLIAMS FORK RESERVOIR,0.6659999999999999,0.0,0.13,37,2.22,187274.0,51,0.08657999999999999
3803936,PAN AND FORK RESERVOIR,7200645,GRAND VALLEY CANAL,13.334,0.0,0.5,38,53.09,940.28,72,6.667
3803594,BAILEY POND NO 3,7200646,GRAND VALLEY PROJECT,34.0,0.0,1.0,38,61.8,2313.7,72,34.0
5003653,COLBURN RESERVOIR NO 2,3603543,GREEN MOUNTAIN RESERVOIR,51.625,0.0,23.0,50,15.77,209199.0,36,1187.375
7204097,SCHORN RESERVOIR NO 10,3803713,RUEDI RESERVOIR,0.917,0.0,5.0,72,14.28,172135.0,38,4.585
5103526,CORRAL CREEK WETLAND NO1,7200645,GRAND VALLEY CANAL,7.0,0.0,26.8,51,53.09,940.28,72,187.6
3802010,MIN FLOW S FK CRYSTAL R,7200645,GRAND VALLEY CANAL,13.334,0.0,17.0,38,53.09,940.28,72,226.678
5104018,KOVACS POND NO 1,3604684,BLUE RIVER DIVERSION PROJECT,11.0,0.0,0.65,51,45.59,520.0,36,7.15
3803936,PAN AND FORK RESERVOIR,3803713,RUEDI RESERVOIR,0.917,0.0,0.5,38,14.28,172135.0,38,0.4585
5103526,CORRAL CREEK WETLAND NO1,3603543,GREEN MOUNTAIN RESERVOIR,51.625,0.0,26.8,51,15.77,209199.0,36,1383.55
3803592,BAILEY POND NO 1,7200646,GRAND VALLEY PROJECT,34.0,0.0,0.55,38,61.8,2313.7,72,18.700000000000003
5003652,COLBURN RESERVOIR,7200646,GRAND VALLEY PROJECT,4.25,0.0,16.0,50,61.8,2313.7,72,68.0
5104019,KOVACS POND NO 2,5103709,WILLIAMS FORK RESERVOIR,0.6659999999999999,0.0,1.05,51,2.22,187274.0,51,0.6992999999999999
5104018,KOVACS POND NO 1,5103709,WILLIAMS FORK RESERVOIR,0.6659999999999999,0.0,0.65,51,2.22,187274.0,51,0.43289999999999995
3903942,MOORES IRRIGATION POND,7200645,GRAND VALLEY CANAL,13.334,0.0,0.125,39,53.09,940.28,72,1.66675
3803594,BAILEY POND NO 3,3803713,RUEDI RESERVOIR,0.917,0.0,1.0,38,14.28,172135.0,38,0.917
3803936,PAN AND FORK RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,25.708,0.0,0.5,38,15.77,209199.0,36,12.854
3903505,GRASS VALLEY RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,25.708,0.0,6989.2,39,15.77,209199.0,36,179678.35359999997
3703536,MIN LAKE BENCH LAKE NO 1,3603543,GREEN MOUNTAIN RESERVOIR,51.625,0.0,9.0,37,15.77,209199.0,36,464.625
3802010,MIN FLOW S FK CRYSTAL R,3603543,GREEN MOUNTAIN RESERVOIR,25.708,0.0,17.0,38,15.77,209199.0,36,437.03599999999994
3802114,MIN FLOW CRYSTAL R LOWER,7200645,GRAND VALLEY CANAL,13.334,0.0,100.0,38,53.09,940.28,72,1333.3999999999999
4503606,DILLMAN DITCH FISH POND,3603543,GREEN MOUNTAIN RESERVOIR,25.708,0.0,4.8,45,15.77,209199.0,36,123.39839999999998
3703536,MIN LAKE BENCH LAKE NO 1,3803713,RUEDI RESERVOIR,0.917,0.0,9.0,37,14.28,172135.0,38,8.253
3802114,MIN FLOW CRYSTAL R LOWER,3803713,RUEDI RESERVOIR,0.917,0.0,100.0,38,14.28,172135.0,38,91.7
3802011,MIN FLOW N FK CRYSTAL R,7200645,GRAND VALLEY CANAL,13.334,0.0,20.0,38,53.09,940.28,72,266.68
3903942,MOORES IRRIGATION POND,3803713,RUEDI RESERVOIR,0.917,0.0,0.125,39,14.28,172135.0,38,0.114625
3803553,ASPEN VALLEY RANCH POND,3803713,RUEDI RESERVOIR,0.917,0.0,5.0,38,14.28,172135.0,38,4.585
5003653,COLBURN RESERVOIR NO 2,7200646,GRAND VALLEY PROJECT,4.25,0.0,23.0,50,61.8,2313.7,72,97.75
3803592,BAILEY POND NO 1,7200645,GRAND VALLEY CANAL,13.334,0.0,0.55,38,53.09,940.28,72,7.3337
3903998,HILMES POND,7200645,GRAND VALLEY CANAL,13.334,0.0,1.0,39,53.09,940.28,72,13.334
3903558,LAFRENZ POND,3803713,RUEDI RESERVOIR,0.917,0.0,1.75,39,14.28,172135.0,38,1.6047500000000001
3903998,HILMES POND,3803713,RUEDI RESERVOIR,0.917,0.0,1.0,39,14.28,172135.0,38,0.917
3802000,MIN FLOW HUNTER CR LOWER,3604684,BLUE RIVER DIVERSION PROJECT,2.0,0.01,30.0,38,45.59,520.0,36,60.0
3702056,MIN FLOW GORE CR LOWER,5300584,SHOSHONE POWER PLANT,352.668,0.01,36.0,37,147.54,1408.0,53,12696.048
3802000,MIN FLOW HUNTER CR LOWER,7200646,GRAND VALLEY PROJECT,68.0,0.01,30.0,38,61.8,2313.7,72,2040.0
3802077,MIN FLOW FRYINGPAN R LOW,3603543,GREEN MOUNTAIN RESERVOIR,25.708,0.01,110.0,38,15.77,209199.0,36,2827.8799999999997
3802077,MIN FLOW FRYINGPAN R LOW,3803713,RUEDI RESERVOIR,0.917,0.01,110.0,38,14.28,172135.0,38,100.87
3802000,MIN FLOW HUNTER CR LOWER,7200645,GRAND VALLEY CANAL,26.668000000000006,0.01,30.0,38,53.09,940.28,72,800.0400000000002
3702056,MIN FLOW GORE CR LOWER,3803713,RUEDI RESERVOIR,1.834,0.01,36.0,37,14.28,172135.0,38,66.024
3702056,MIN FLOW GORE CR LOWER,7200645,GRAND VALLEY CANAL,14.0,0.01,36.0,37,53.09,940.28,72,504.0
3802000,MIN FLOW HUNTER CR LOWER,5103709,WILLIAMS FORK RESERVOIR,1.3319999999999999,0.01,30.0,38,2.22,187274.0,51,39.959999999999994
3802077,MIN FLOW FRYINGPAN R LOW,5103709,WILLIAMS FORK RESERVOIR,0.6659999999999999,0.01,110.0,38,2.22,187274.0,51,73.25999999999999
3802077,MIN FLOW FRYINGPAN R LOW,7200646,GRAND VALLEY PROJECT,34.0,0.01,110.0,38,61.8,2313.7,72,3740.0
3702056,MIN FLOW GORE CR LOWER,3604684,BLUE RIVER DIVERSION PROJECT,22.0,0.01,36.0,37,45.59,520.0,36,792.0
3802077,MIN FLOW FRYINGPAN R LOW,3604684,BLUE RIVER DIVERSION PROJECT,1.0,0.01,110.0,38,45.59,520.0,36,110.0
3702056,MIN FLOW GORE CR LOWER,3603543,GREEN MOUNTAIN RESERVOIR,103.25,0.01,36.0,37,15.77,209199.0,36,3717.0
3802000,MIN FLOW HUNTER CR LOWER,3803713,RUEDI RESERVOIR,1.834,0.01,30.0,38,14.28,172135.0,38,55.02
3702056,MIN FLOW GORE CR LOWER,5103709,WILLIAMS FORK RESERVOIR,1.3319999999999999,0.01,36.0,37,2.22,187274.0,51,47.952
3802077,MIN FLOW FRYINGPAN R LOW,7200645,GRAND VALLEY CANAL,13.334,0.01,110.0,38,53.09,940.28,72,1466.74
3802000,MIN FLOW HUNTER CR LOWER,3603543,GREEN MOUNTAIN RESERVOIR,51.416,0.01,30.0,38,15.77,209199.0,36,1542.48
3702056,MIN FLOW GORE CR LOWER,7200646,GRAND VALLEY PROJECT,8.5,0.01,36.0,37,61.8,2313.7,72,306.0
5302006,MIN FLOW SWEETWATER CR,7200645,GRAND VALLEY CANAL,7.0,0.02,18.0,53,53.09,940.28,72,126.0
5302006,MIN FLOW SWEETWATER CR,5300584,SHOSHONE POWER PLANT,176.334,0.02,18.0,53,147.54,1408.0,53,3174.012
5302007,MIN FLOW DEEP CREEK,5300584,SHOSHONE POWER PLANT,176.334,0.02,14.0,53,147.54,1408.0,53,2468.676
3702018,MIN FLOW CROSS CR LOWER,7200645,GRAND VALLEY CANAL,7.0,0.02,20.0,37,53.09,940.28,72,140.0
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,3803713,RUEDI RESERVOIR,0.917,0.02,60.0,36,14.28,172135.0,38,55.02
3702018,MIN FLOW CROSS CR LOWER,3603543,GREEN MOUNTAIN RESERVOIR,51.625,0.02,20.0,37,15.77,209199.0,36,1032.5
3803832,JACOBSON LAKES & PONDS,5103709,WILLIAMS FORK RESERVOIR,0.6659999999999999,0.02,204.0,38,2.22,187274.0,51,135.86399999999998
