PageNumber,PageCount,ResultCount,ResultDateTime
1,1,393,2020-10-25
stationNum,abbrev,usgsSiteId,stationName,dataSource,division,waterDistrict,county,state,utmX,utmY,latitude,longitude,locationAccuracy,startDate,endDate,modified,moreInformation,measUnit
540,HUNTASCO,09074000,"HUNTER CREEK NEAR ASPEN, CO",USGS,5,38,PITKIN,CO,344794.8,4341156.2,39.205820,-106.797538,User supplied,1950-06-01,2016-09-30,2019-08-15,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
541,MARNASCO,09076000,"MAROON CREEK NEAR ASPEN, CO.",USGS,5,38,PITKIN,CO,337512.0,4336595.0,39.163415,-106.880759,User supplied,1911-01-01,2020-10-20,2020-10-20,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
542,FRYANOCO,09078000,"FRYINGPAN RIVER AT NORRIE, CO.",USGS,5,38,PITKIN,CO,357090.0,4354799.8,39.330827,-106.658102,User supplied,1910-10-01,1983-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
543,CUNNORCO,09078200,"CUNNINGHAM CREEK NEAR NORRIE, CO.",USGS,5,38,PITKIN,CO,364231.6,4355042.2,39.334158,-106.575317,User supplied,1963-10-01,1980-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
544,CRYMARCO,09081500,"CRYSTAL RIVER AT MARBLE, CO.",USGS,5,38,GUNNISON,CO,310485.3,4326673.1,39.068604,-107.190620,User supplied,1910-11-01,1917-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
545,,09085300,"EAST CANYON CREEK NEAR NEW CASTLE, CO.",USGS,5,39,GARFIELD,CO,290976.1,4387210.3,39.609151,-107.434790,User supplied,1969-03-01,1983-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
546,,09087600,"COLORADO RIVER AT NEW CASTLE, CO.",USGS,5,45,GARFIELD,CO,281425.2,4382877.0,39.567763,-107.544514,User supplied,1966-07-01,1972-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
547,BENGORCO,09092980,"BEN GOOD CREEK NEAR RULLISON, CO.",USGS,5,39,GARFIELD,CO,238836.9,4386700.5,39.590256,-108.041197,User supplied,1976-12-01,1983-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
548,,09095000,"ROAN CREEK NEAR DE BEQUE, CO.",USGS,5,70,GARFIELD,CO,214583.2,4372336.1,39.453316,-108.317045,User supplied,1921-04-01,1981-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
549,COLCAMCO,09095500,"COLORADO RIVER NEAR CAMEO, CO.",USGS,5,72,MESA,CO,218098.1,4348401.0,39.239146,-108.266195,User supplied,1933-10-01,2020-10-24,2020-10-25,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
550,GOVLOMCO,09095526,"GOVERNMENT HIGHLINE CA AT 16 ROAD, NR LOMA, CO.",USGS,5,72,MESA,CO,175828.0,4352018.8,39.256931,-108.756778,User supplied,1975-10-01,1985-12-31,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
551,,09095528,"LATERAL NO. 48 NEAR MACK, CO.",USGS,5,72,MESA,CO,169254.2,4353901.3,39.271371,-108.833728,User supplied,1973-04-01,1981-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
552,GOVCAMCO,090955285,"GOV'T HIGHLINE CA AB CAMP #7 SPILL, NR MACK, CO.",USGS,5,72,MESA,CO,169331.4,4354021.6,39.272488,-108.832897,User supplied,1983-10-01,1985-12-31,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
553,BUZOWECO,09096800,"BUZZARD CREEK BL OWENS CREEK, NR HEIBERGER, CO.",USGS,5,72,MESA,CO,272665.7,4346282.9,39.236099,-107.633953,User supplied,1955-10-01,1970-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
554,BRUCOLCO,09097600,"BRUSH CREEK NEAR COLLBRAN, CO",USGS,5,72,MESA,CO,254991.2,4356693.7,39.324987,-107.842300,User supplied,1955-10-01,1967-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
555,EAFBIGCO,09099000,"EAST FORK BIG CREEK NEAR COLLBRAN, CO.",USGS,5,72,MESA,CO,249627.7,4332912.3,39.109427,-107.895629,User supplied,1950-10-01,1955-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
556,COTMOLCO,09101000,"COTTONWOOD CREEK NEAR MOLINA, CO.",USGS,5,72,MESA,CO,239211.3,4339332.8,39.164154,-108.018420,User supplied,1937-05-01,1943-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
557,COOAUPCO,09104000,"COON CREEK NEAR MESA, CO.",USGS,5,72,MESA,CO,229052.4,4333287.2,39.106651,-108.133426,User supplied,1937-05-01,1943-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
558,MESAMECO,09104500,"MESA CREEK NEAR MESA, CO.",USGS,5,72,MESA,CO,229551.5,4331016.3,39.086372,-108.126748,User supplied,1940-10-01,1960-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
559,KIEXTECO,09106104,"KIEFER EXTENSION GRAND VALLEY CA NR FRUITA, CO.",USGS,5,72,MESA,CO,174098.7,4348569.0,39.225263,-108.775109,User supplied,1975-10-01,1985-12-31,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
560,COLPALCO,09106150,"COLO RIVER BELOW GRAND VALLEY DIV NR PALISADE, CO",USGS,5,72,MESA,CO,209846.5,4333078.5,39.098592,-108.355086,User supplied,1990-10-01,2020-10-24,2020-10-25,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
582,REELOMCO,09153300,"REED WASH NEAR LOMA, CO.",USGS,5,72,MESA,CO,172849.6,4343987.2,39.183596,-108.787331,User supplied,1973-04-01,1983-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
674,COLPLUCO,09010501,COLO R BL BAKER GUL PLUS GRAND R D COLO,USGS,5,51,GRAND,CO,427222.4,4464272.9,40.325825,-105.856694,User supplied,1953-10-01,1967-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
675,COLSHACO,09015000,"COLORADO RIVER BL SHADOW MOUNTAIN RESERVOIR, CO.",USGS,5,51,GRAND,CO,428720.0,4450868.0,40.205196,-105.837572,User supplied,1947-10-01,2020-10-18,2020-10-19,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
676,ARAMONCO,09016500,"ARAPAHO CREEK AT MONARCH LAKE OUTLET, CO.",USGS,5,51,GRAND,CO,436108.0,4440511.5,40.112497,-105.749741,User supplied,1944-10-01,1971-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
677,WILAWICO,09020500,"WILLOW CREEK ABOVE WILLOW CREEK RESERVOIR, CO.",USGS,5,51,GRAND,CO,416488.1,4445481.8,40.155549,-105.980585,User supplied,1953-10-01,1960-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
678,FRABWICO,09023500,"FRASER RIVER ABOVE WINTER PARK, CO.",USGS,5,51,GRAND,CO,435345.3,4414772.3,39.880546,-105.756132,User supplied,1934-08-01,1937-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
679,STRANGCO,09033500,"STRAWBERRY CREEK NEAR GRANBY, CO",USGS,5,51,GRAND,CO,429441.8,4437698.4,40.086613,-105.827648,User supplied,1936-10-01,1945-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
680,COLSULCO,WS1853,"COLORADO RIVER AT HOT SULPHUR SPRINGS, CO.",NCWCD,5,51,GRAND,CO,407234.4,4437572.3,40.083321,-106.088074,User supplied,2001-05-10,2020-10-24,2020-10-25,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
681,WILDARCO,09035700,"WILLIAMS FORK ABOVE DARLING CREEK, NEAR LEAL, CO",USGS,5,51,GRAND,CO,412192.4,4405751.2,39.797194,-106.025639,User supplied,1965-10-01,2020-10-24,2020-10-25,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
682,TROPEACO,09039000,"TROUBLESOME CREEK NEAR PEARMONT, CO.",USGS,5,50,GRAND,CO,388270.2,4452723.0,40.217490,-106.313098,User supplied,1953-10-01,1993-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
683,REDIRKCO,09041200,"RED DIRT CREEK NEAR KREMMLING, CO.",USGS,5,50,GRAND,CO,367194.1,4446834.2,40.161378,-106.559495,User supplied,1955-10-01,1974-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
684,MONTCRCO,09043000,"MONTE CRISTO CREEK NEAR HOOSIER PASS, CO.",USGS,5,36,SUMMIT,CO,408442.0,4359669.5,39.381665,-106.063086,User supplied,1953-10-01,1958-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
685,SNADILCO,09048000,"SNAKE RIVER AT DILLON, CO.",USGS,5,36,SUMMIT,CO,410532.8,4385267.3,39.612490,-106.042249,User supplied,1910-10-01,1964-04-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
686,STRANDCO,09051000,"STRAIGHT CREEK NEAR DILLON, CO.",USGS,5,36,SUMMIT,CO,412486.0,4389253.3,39.648602,-106.020029,User supplied,1943-10-01,1952-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
687,COLKRECO,09058000,"COLORADO RIVER NEAR KREMMLING, CO",USGS,5,53,GRAND,CO,377142.7,4432818.5,40.036652,-106.440032,User supplied,1904-08-01,2020-10-24,2020-10-25,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
689,,09063200,"WEARYMAN CREEK NEAR RED CLIFF, CO.",USGS,5,37,EAGLE,CO,386229.1,4375565.5,39.522218,-106.323651,User supplied,1964-10-01,2008-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
690,,09066000,"BLACK GORE CREEK NEAR MINTURN, CO.",USGS,5,37,EAGLE,CO,391383.0,4383724.6,39.596384,-106.265036,User supplied,1947-10-01,2020-10-19,2020-10-20,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
691,REDSANCO,09066400,"RED SANDSTONE CREEK NEAR MINTURN, CO.",USGS,5,37,EAGLE,CO,379821.4,4393486.6,39.682764,-106.401418,User supplied,1963-10-01,2008-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
692,,09067700,"EAST BRUSH CREEK AT YEOMAN PARK, NEAR EAGLE, CO.",USGS,5,37,EAGLE,CO,355723.9,4374069.5,39.504162,-106.678102,User supplied,1965-10-01,1972-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
693,GRANORCO,09077300,"GRANITE CREEK FEEDER CONDUIT NEAR NORRIE,CO.",USGS,5,38,PITKIN,CO,366047.1,4347794.6,39.269163,-106.552821,User supplied,1981-06-01,1983-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
694,IVANORCO,09077600,"IVANHOE CREEK NEAR NORRIE, CO.",USGS,5,38,PITKIN,CO,366061.2,4350014.7,39.289162,-106.553101,User supplied,1963-10-01,1976-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
695,LIMTHOCO,09079500,"LIME CREEK AT THOMASVILLE, CO.",USGS,5,38,PITKIN,CO,354098.4,4357476.6,39.354439,-106.693384,User supplied,1950-06-01,1956-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
696,,09085500,"CANYON CREEK NEAR NEW CASTLE, CO.",USGS,5,39,GARFIELD,CO,289774.1,4383385.9,39.574432,-107.447567,User supplied,1954-10-01,1960-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
697,EPARULCO,09092970,"EAST FORK PARACHUTE CREEK NEAR RULISON, CO.",USGS,5,39,GARFIELD,CO,240469.8,4384113.9,39.567483,-108.021195,User supplied,1976-12-01,1983-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
698,,09094400,"CLEAR CREEK NEAR DE BEQUE, CO.",USGS,5,70,GARFIELD,CO,213869.5,4375697.5,39.483322,-108.326759,User supplied,1966-07-01,1968-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
699,PLACOLCO,09096500,"PLATEAU CREEK NEAR COLLBRAN, CO.",USGS,5,72,MESA,CO,254875.3,4348425.6,39.250544,-107.840634,User supplied,1921-10-01,1980-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
700,,09106200,"LEWIS WASH NEAR GRAND JUNCTION, CO.",USGS,5,72,MESA,CO,199063.6,4329253.7,39.060545,-108.477875,User supplied,1973-04-01,2004-03-31,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
713,BADONNCO,09161000,"BADGER WASH OBSERVATION RES 2-A NEAR MACK, CO.",USGS,5,72,MESA,CO,160090.2,4360753.5,39.329433,-108.943178,User supplied,1976-05-01,1982-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
714,EASALCCO,09163310,"EAST SALT CREEK NEAR MACK, CO.",USGS,5,72,MESA,CO,166524.2,4356891.0,39.297207,-108.866785,User supplied,1973-07-01,1982-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
784,JIMGRACO,09010400,"JIMMY CREEK NEAR GRAND LAKE, CO.",USGS,5,51,GRAND,CO,425247.7,4469811.9,40.375547,-105.880577,User supplied,1969-06-01,1975-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
785,HARGRACO,09012410,"HARBISON DITCH NEAR GRAND LAKE, COLO.",USGS,5,51,GRAND,CO,430254.8,4457861.3,40.268322,-105.820297,User supplied,1969-05-01,1969-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
786,COLGBYCO,09019000,"COLORADO RIVER BELOW LAKE GRANBY, CO.",USGS,5,51,GRAND,CO,426128.6,4444160.0,40.144543,-105.867244,User supplied,1950-10-01,2020-10-24,2020-10-25,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
787,ELKFRACO,09025400,"ELK CREEK NEAR FRASER, CO.",USGS,5,51,GRAND,CO,429422.7,4419110.4,39.919155,-105.825851,User supplied,1970-10-01,1996-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
788,MEATABCO,09033000,"MEADOW CREEK NEAR TABERNASH, CO.",USGS,5,51,GRAND,CO,433681.0,4433687.3,40.050824,-105.777519,User supplied,1937-10-01,1956-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
789,FRAGRACO,WS1859,"FRASER RIVER AT GRANBY, CO.",NCWCD,5,51,GRAND,CO,418557.4,4437657.8,40.085262,-105.955292,User supplied,2003-07-01,2020-10-24,2020-10-25,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
790,SOFWHOCO,09035870,"SO FK WILLIAMS FK BL SHORT CR NR PTARMIGAN PAS,",USGS,5,51,GRAND,CO,411589.6,4400425.3,39.749156,-106.031968,User supplied,1984-10-01,1987-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
791,WILSCHCO,09037000,"WILLIAMS FORK NEAR SCHOLL, CO.",USGS,5,51,GRAND,CO,406019.3,4417821.0,39.905270,-106.099480,User supplied,1910-10-01,1917-05-31,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
792,TROATRCO,09039500,"TROUBLESOME C AT ATMORE RANCH, NR TRBLESOME, CO.",USGS,5,50,GRAND,CO,388538.8,4451701.4,40.208321,-106.309760,User supplied,1937-04-01,1943-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
793,EFTRONCO,09040000,"EAST FORK TROUBLESOME C NEAR TROUBLESOME, CO.",USGS,5,50,GRAND,CO,390703.1,4446026.2,40.157489,-106.283374,User supplied,1937-04-01,1983-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
794,HOONHOCO,09044000,"HOOSIER CREEK NEAR HOOSIER PASS, CO.",USGS,5,36,SUMMIT,CO,409172.5,4358705.2,39.373048,-106.054480,User supplied,1953-10-01,1958-06-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
795,TENCAFCO,09050000,"TENMILE CREEK AT FRISCO, CO.",USGS,5,36,SUMMIT,CO,404615.6,4381206.3,39.575267,-106.110583,User supplied,1942-10-01,1950-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
796,TENDILCO,09050500,"TENMILE CREEK AT DILLON, CO.",USGS,5,36,SUMMIT,CO,409459.7,4385279.8,39.612494,-106.054749,User supplied,1910-10-01,1961-04-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
797,SLAUPPCO,09052800,"SLATE CREEK AT UPPER STATION, NEAR DILLON, CO.",USGS,5,36,SUMMIT,CO,397854.1,4402137.5,39.763051,-106.192536,User supplied,1966-10-01,1994-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
798,BLUKRECO,09056000,"BLUE RIVER NEAR KREMMLING, CO.",USGS,5,36,SUMMIT,CO,389605.6,4414371.0,39.872214,-106.290868,User supplied,1904-08-01,1908-11-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
799,PINEPICO,09058500,"PINEY RIVER BELOW PINEY LAKE, NEAR MINTURN, CO.",USGS,5,52,EAGLE,CO,377698.1,4396326.4,39.708044,-106.426709,User supplied,1947-10-01,2020-09-30,2020-10-16,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
800,,09061000,"SUNNYSIDE CREEK NEAR BURNS, CO.",USGS,5,53,ROUTT,CO,333921.0,4425342.3,39.961934,-106.944502,User supplied,1952-10-01,1958-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
801,CROMINCO,09065100,"CROSS CREEK NEAR MINTURN, CO",USGS,5,37,EAGLE,CO,378677.1,4380796.3,39.568292,-106.412431,User supplied,1956-10-01,2020-10-24,2020-10-25,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
802,,09066150,"PITKIN CREEK NEAR MINTURN, CO.",USGS,5,37,EAGLE,CO,388238.9,4389011.7,39.643605,-106.302537,User supplied,1966-10-01,2008-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
803,,09066250,"GORE CREEK AT VAIL, CO.",USGS,5,37,EAGLE,CO,384495.8,4389005.3,39.643045,-106.346148,User supplied,1973-10-01,1979-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
