analysisWdid,analysisStructure,priorityWdid,priorityStructure,sumWtdCount,analysisStreamMile,analysisNetAbs,analysisWaterDistrict,priorityStreamMile,priorityNetAbs,priorityWaterDistrict
5003646,MARTIN RESERVOIR,5104655,MOFFAT WATER TUNNEL,6.0,0.0,216.15,50,25.36,928.0,51
3703536,MIN LAKE BENCH LAKE NO 1,5300584,SHOSHONE POWER PLANT,133.0,0.0,9.0,37,147.54,1408.0,53
5003653,COLBURN RESERVOIR NO 2,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.0,23.0,50,0.85,550.0,51
5103526,CORRAL CREEK WETLAND NO1,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.0,26.8,51,0.85,550.0,51
5003653,COLBURN RESERVOIR NO 2,5000734,DEBERARD DITCH OVERFLOW SYSTEM,16.0,0.0,23.0,50,3.21,96.4,50
5003646,MARTIN RESERVOIR,5300584,SHOSHONE POWER PLANT,266.0,0.0,216.15,50,147.54,1408.0,53
5003653,COLBURN RESERVOIR NO 2,5300584,SHOSHONE POWER PLANT,133.0,0.0,23.0,50,147.54,1408.0,53
3900672,THOMPKINS DITCH,3900656,RYDEN NO 1 DITCH,15.0,0.0,21.0,39,2.69,5.5,39
3803593,BAILEY POND NO 2,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.0,1.0,38,61.8,2313.7,72
3803553,ASPEN VALLEY RANCH POND,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.0,5.0,38,61.8,2313.7,72
3803635,MARTIN POND,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.0,0.1,38,61.8,2313.7,72
3903942,MOORES IRRIGATION POND,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.0,0.125,39,61.8,2313.7,72
3703786,GRAHAM POND NO 2,5104655,MOFFAT WATER TUNNEL,3.0,0.0,0.13,37,25.36,928.0,51
3803594,BAILEY POND NO 3,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.0,1.0,38,61.8,2313.7,72
3703786,GRAHAM POND NO 2,5300584,SHOSHONE POWER PLANT,133.0,0.0,0.13,37,147.54,1408.0,53
3803592,BAILEY POND NO 1,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.0,0.55,38,61.8,2313.7,72
3903998,HILMES POND,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.0,1.0,39,61.8,2313.7,72
5103526,CORRAL CREEK WETLAND NO1,5104655,MOFFAT WATER TUNNEL,3.0,0.0,26.8,51,25.36,928.0,51
4503606,DILLMAN DITCH FISH POND,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.0,4.8,45,61.8,2313.7,72
3903558,LAFRENZ POND,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.0,1.75,39,61.8,2313.7,72
3703536,MIN LAKE BENCH LAKE NO 1,5104655,MOFFAT WATER TUNNEL,3.0,0.0,9.0,37,25.36,928.0,51
3804137,OGARA POND,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.0,2.0,38,61.8,2313.7,72
5003652,COLBURN RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.0,16.0,50,0.85,550.0,51
5104018,KOVACS POND NO 1,5104655,MOFFAT WATER TUNNEL,3.0,0.0,0.65,51,25.36,928.0,51
3903505,GRASS VALLEY RESERVOIR,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.0,6989.2,39,61.8,2313.7,72
5003646,MARTIN RESERVOIR,5000734,DEBERARD DITCH OVERFLOW SYSTEM,32.0,0.0,216.15,50,3.21,96.4,50
3703536,MIN LAKE BENCH LAKE NO 1,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.0,9.0,37,0.85,550.0,51
5003652,COLBURN RESERVOIR,5300584,SHOSHONE POWER PLANT,133.0,0.0,16.0,50,147.54,1408.0,53
3802114,MIN FLOW CRYSTAL R LOWER,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.0,100.0,38,61.8,2313.7,72
3803936,PAN AND FORK RESERVOIR,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.0,0.5,38,61.8,2313.7,72
3802010,MIN FLOW S FK CRYSTAL R,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.0,17.0,38,61.8,2313.7,72
3900672,THOMPKINS DITCH,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.0,21.0,39,61.8,2313.7,72
3802011,MIN FLOW N FK CRYSTAL R,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.0,20.0,38,61.8,2313.7,72
5003652,COLBURN RESERVOIR,5000734,DEBERARD DITCH OVERFLOW SYSTEM,16.0,0.0,16.0,50,3.21,96.4,50
5003652,COLBURN RESERVOIR,5104655,MOFFAT WATER TUNNEL,3.0,0.0,16.0,50,25.36,928.0,51
5003653,COLBURN RESERVOIR NO 2,5104655,MOFFAT WATER TUNNEL,3.0,0.0,23.0,50,25.36,928.0,51
3804146,BRITVAR POND,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.0,0.23,38,61.8,2313.7,72
5103526,CORRAL CREEK WETLAND NO1,5300584,SHOSHONE POWER PLANT,133.0,0.0,26.8,51,147.54,1408.0,53
5104019,KOVACS POND NO 2,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.0,1.05,51,0.85,550.0,51
5104018,KOVACS POND NO 1,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.0,0.65,51,0.85,550.0,51
5104018,KOVACS POND NO 1,5300584,SHOSHONE POWER PLANT,133.0,0.0,0.65,51,147.54,1408.0,53
5104019,KOVACS POND NO 2,5300584,SHOSHONE POWER PLANT,133.0,0.0,1.05,51,147.54,1408.0,53
5104019,KOVACS POND NO 2,5104655,MOFFAT WATER TUNNEL,3.0,0.0,1.05,51,25.36,928.0,51
5003646,MARTIN RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,10.0,0.0,216.15,50,0.85,550.0,51
3703786,GRAHAM POND NO 2,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.0,0.13,37,0.85,550.0,51
3702056,MIN FLOW GORE CR LOWER,5300584,SHOSHONE POWER PLANT,266.0,0.01,36.0,37,147.54,1408.0,53
3802000,MIN FLOW HUNTER CR LOWER,7200646,GRAND VALLEY PROJECT,11.334,0.01,30.0,38,61.8,2313.7,72
3802077,MIN FLOW FRYINGPAN R LOW,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.01,110.0,38,61.8,2313.7,72
3702056,MIN FLOW GORE CR LOWER,5104634,CBT ALVA B ADAMS TUNNEL,10.0,0.01,36.0,37,0.85,550.0,51
3702056,MIN FLOW GORE CR LOWER,5104655,MOFFAT WATER TUNNEL,6.0,0.01,36.0,37,25.36,928.0,51
5302007,MIN FLOW DEEP CREEK,5104655,MOFFAT WATER TUNNEL,3.0,0.02,14.0,53,25.36,928.0,51
3702018,MIN FLOW CROSS CR LOWER,5104655,MOFFAT WATER TUNNEL,3.0,0.02,20.0,37,25.36,928.0,51
5302006,MIN FLOW SWEETWATER CR,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.02,18.0,53,0.85,550.0,51
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.02,60.0,36,0.85,550.0,51
5302006,MIN FLOW SWEETWATER CR,5300584,SHOSHONE POWER PLANT,133.0,0.02,18.0,53,147.54,1408.0,53
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,5104655,MOFFAT WATER TUNNEL,3.0,0.02,60.0,36,25.36,928.0,51
3803832,JACOBSON LAKES & PONDS,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.02,204.0,38,61.8,2313.7,72
5302007,MIN FLOW DEEP CREEK,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.02,14.0,53,0.85,550.0,51
5302007,MIN FLOW DEEP CREEK,5300584,SHOSHONE POWER PLANT,133.0,0.02,14.0,53,147.54,1408.0,53
3702018,MIN FLOW CROSS CR LOWER,5300584,SHOSHONE POWER PLANT,133.0,0.02,20.0,37,147.54,1408.0,53
5302006,MIN FLOW SWEETWATER CR,5104655,MOFFAT WATER TUNNEL,3.0,0.02,18.0,53,25.36,928.0,51
3702018,MIN FLOW CROSS CR LOWER,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.02,20.0,37,0.85,550.0,51
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,5300584,SHOSHONE POWER PLANT,133.0,0.02,60.0,36,147.54,1408.0,53
3802116,MIN FLOW AVALANCHE CREEK,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.03,22.0,38,61.8,2313.7,72
3803947,SPRUCE TREE FISH POND 2,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.04,0.9,38,61.8,2313.7,72
5303514,OLSON POND,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.05,2.0,53,0.85,550.0,51
5303514,OLSON POND,5300584,SHOSHONE POWER PLANT,133.0,0.05,2.0,53,147.54,1408.0,53
5303514,OLSON POND,5104655,MOFFAT WATER TUNNEL,3.0,0.05,2.0,53,25.36,928.0,51
3703782,ARROWHEAD WETLANDS,5300584,SHOSHONE POWER PLANT,133.0,0.06,1.38,37,147.54,1408.0,53
5104057,CORRAL CREEK POND,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.06,5.0,51,0.85,550.0,51
3805749,FOX RUN POND,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.06,0.5770000000000001,38,61.8,2313.7,72
5104057,CORRAL CREEK POND,5104655,MOFFAT WATER TUNNEL,3.0,0.06,5.0,51,25.36,928.0,51
5104057,CORRAL CREEK POND,5300584,SHOSHONE POWER PLANT,133.0,0.06,5.0,51,147.54,1408.0,53
3703782,ARROWHEAD WETLANDS,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.06,1.38,37,0.85,550.0,51
3703782,ARROWHEAD WETLANDS,5104655,MOFFAT WATER TUNNEL,3.0,0.06,1.38,37,25.36,928.0,51
3703792,ARROWHEAD PONDS,5300584,SHOSHONE POWER PLANT,133.0,0.08,2.4,37,147.54,1408.0,53
3703792,ARROWHEAD PONDS,5104655,MOFFAT WATER TUNNEL,3.0,0.08,2.4,37,25.36,928.0,51
3803881,SPRUCE TREE FISH POND 1,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.08,5.0,38,61.8,2313.7,72
3703792,ARROWHEAD PONDS,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.08,2.4,37,0.85,550.0,51
3702012,MIN FLOW EAGLE RIVER BRUSH CR TO COLO R,5300584,SHOSHONE POWER PLANT,133.0,0.1,130.0,37,147.54,1408.0,53
3804251,AVR POND 3,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.1,2.5,38,61.8,2313.7,72
3702012,MIN FLOW EAGLE RIVER BRUSH CR TO COLO R,5104655,MOFFAT WATER TUNNEL,3.0,0.1,130.0,37,25.36,928.0,51
3702012,MIN FLOW EAGLE RIVER BRUSH CR TO COLO R,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.1,130.0,37,0.85,550.0,51
3804327,THE RANCH @ W CR POND11,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.11,15.0,38,61.8,2313.7,72
3803954,CLARK RESERVOIR,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.13,0.44,38,61.8,2313.7,72
3803502,UNIFYING FIELDS POND # 3,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.13,0.156,38,61.8,2313.7,72
3803971,CLUB POND,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.13,6.9,38,61.8,2313.7,72
3803588,MAROON CREEK DEVEL RES 2,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.13,2.7,38,61.8,2313.7,72
3803587,MAROON CREEK DEVEL RES 1,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.13,6.5,38,61.8,2313.7,72
3803501,UNIFYING FIELDS POND # 2,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.13,0.825,38,61.8,2313.7,72
3803590,MAROON CREEK DEVEL RES 4,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.13,10.4,38,61.8,2313.7,72
3803589,MAROON CREEK DEVEL RES 3,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.13,7.8,38,61.8,2313.7,72
3800606,COLLINS CREEK DITCH,3801132,WALTHEN DITCH,27.667,0.14,16.64,38,0.4,16.2773,38
3804311,JMAR POND SYSTEM,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.15,0.1,38,61.8,2313.7,72
3804250,AVR POND 2,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.15,0.3,38,61.8,2313.7,72
3703796,RED CANYON ESTATES POND NO. 1,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.16,1.0,37,0.85,550.0,51
3703796,RED CANYON ESTATES POND NO. 1,5300584,SHOSHONE POWER PLANT,133.0,0.16,1.0,37,147.54,1408.0,53
3703796,RED CANYON ESTATES POND NO. 1,5104655,MOFFAT WATER TUNNEL,3.0,0.16,1.0,37,25.36,928.0,51
3803690,KUHNE POND,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.16,0.025,38,61.8,2313.7,72
3803972,HENDRICKS FISH POND,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.17,2.0,38,61.8,2313.7,72
3603579,GRIGGS RESERVOIR NO 4,5300584,SHOSHONE POWER PLANT,133.0,0.18,4.1,36,147.54,1408.0,53
3803685,ASPEN VILLAGE STO RES,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.18,3.74,38,61.8,2313.7,72
5104013,DOE CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,133.0,0.18,3.37,51,147.54,1408.0,53
3603579,GRIGGS RESERVOIR NO 4,5104655,MOFFAT WATER TUNNEL,3.0,0.18,4.1,36,25.36,928.0,51
3603579,GRIGGS RESERVOIR NO 4,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.18,4.1,36,0.85,550.0,51
5104013,DOE CREEK RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.18,3.37,51,0.85,550.0,51
5104013,DOE CREEK RESERVOIR,5104655,MOFFAT WATER TUNNEL,3.0,0.18,3.37,51,25.36,928.0,51
3804252,AVR POND 4,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.18,1.0,38,61.8,2313.7,72
3703544,CAMP HALE POND,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.19,60.0,37,0.85,550.0,51
3703544,CAMP HALE POND,5104655,MOFFAT WATER TUNNEL,3.0,0.19,60.0,37,25.36,928.0,51
3703544,CAMP HALE POND,5300584,SHOSHONE POWER PLANT,133.0,0.19,60.0,37,147.54,1408.0,53
3803514,DARIEN POND,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.19,1.0,38,61.8,2313.7,72
5304015,HERRES POND,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.2,0.16399999999999998,53,0.85,550.0,51
3803915,ASPEN GOLF COURSE PND 02,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.2,0.61,38,61.8,2313.7,72
5304015,HERRES POND,5300584,SHOSHONE POWER PLANT,133.0,0.2,0.16399999999999998,53,147.54,1408.0,53
5304015,HERRES POND,5104655,MOFFAT WATER TUNNEL,3.0,0.2,0.16399999999999998,53,25.36,928.0,51
4503547,ZEISBERRY POND,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.2,0.45,45,61.8,2313.7,72
3803914,ASPEN GOLF COURSE PND 16,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.2,0.23,38,61.8,2313.7,72
3903941,MIDDLE FORK RESERVOIR,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.21,140.0,39,61.8,2313.7,72
3803921,ASPEN GOLF COURSE PND 03,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.21,0.17,38,61.8,2313.7,72
3803910,ASPEN GOLF COURSE PND 12,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.21,0.58,38,61.8,2313.7,72
3703797,RED CANYON ESTATES POND NO. 2,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.22,2.5,37,0.85,550.0,51
3703911,KP POND NO. 2,5104655,MOFFAT WATER TUNNEL,3.0,0.22,0.78,37,25.36,928.0,51
3703797,RED CANYON ESTATES POND NO. 2,5300584,SHOSHONE POWER PLANT,133.0,0.22,2.5,37,147.54,1408.0,53
3703911,KP POND NO. 2,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.22,0.78,37,0.85,550.0,51
3703797,RED CANYON ESTATES POND NO. 2,5104655,MOFFAT WATER TUNNEL,3.0,0.22,2.5,37,25.36,928.0,51
3703911,KP POND NO. 2,5300584,SHOSHONE POWER PLANT,133.0,0.22,0.78,37,147.54,1408.0,53
3803798,WILSON RESERVOIR NO 1,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.23,0.3,38,61.8,2313.7,72
3603700,TRIPLE CREEK POND NO 6,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.23,0.017,36,0.85,550.0,51
3603700,TRIPLE CREEK POND NO 6,3600881,GREEN MTN HYDRO-ELECTRIC,83.0,0.23,0.017,36,15.56,1726.0,36
3603700,TRIPLE CREEK POND NO 6,5300584,SHOSHONE POWER PLANT,133.0,0.23,0.017,36,147.54,1408.0,53
3603700,TRIPLE CREEK POND NO 6,3603543,GREEN MOUNTAIN RESERVOIR,31.0,0.23,0.017,36,15.77,209199.0,36
3603700,TRIPLE CREEK POND NO 6,5104655,MOFFAT WATER TUNNEL,3.0,0.23,0.017,36,25.36,928.0,51
3803500,UNIFYING FIELDS POND # 1,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.24,0.435,38,61.8,2313.7,72
3603686,WINEGARD POND 4,3600881,GREEN MTN HYDRO-ELECTRIC,83.0,0.24,5.3,36,15.56,1726.0,36
3603699,TRIPLE CREEK POND NO 5,3600881,GREEN MTN HYDRO-ELECTRIC,83.0,0.24,0.1,36,15.56,1726.0,36
3603686,WINEGARD POND 4,5300584,SHOSHONE POWER PLANT,133.0,0.24,5.3,36,147.54,1408.0,53
5103529,TIMBERLINE POND,5300584,SHOSHONE POWER PLANT,266.0,0.24,4.24,51,147.54,1408.0,53
3603686,WINEGARD POND 4,5104655,MOFFAT WATER TUNNEL,3.0,0.24,5.3,36,25.36,928.0,51
3603699,TRIPLE CREEK POND NO 5,5104655,MOFFAT WATER TUNNEL,3.0,0.24,0.1,36,25.36,928.0,51
5103529,TIMBERLINE POND,5104655,MOFFAT WATER TUNNEL,6.0,0.24,4.24,51,25.36,928.0,51
3603699,TRIPLE CREEK POND NO 5,5300584,SHOSHONE POWER PLANT,133.0,0.24,0.1,36,147.54,1408.0,53
5103529,TIMBERLINE POND,5104634,CBT ALVA B ADAMS TUNNEL,10.0,0.24,4.24,51,0.85,550.0,51
3603686,WINEGARD POND 4,3603543,GREEN MOUNTAIN RESERVOIR,31.0,0.24,5.3,36,15.77,209199.0,36
3603699,TRIPLE CREEK POND NO 5,3603543,GREEN MOUNTAIN RESERVOIR,31.0,0.24,0.1,36,15.77,209199.0,36
3603686,WINEGARD POND 4,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.24,5.3,36,0.85,550.0,51
3603699,TRIPLE CREEK POND NO 5,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.24,0.1,36,0.85,550.0,51
3803674,WILDCAT POND NO 10,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.25,2.75,38,61.8,2313.7,72
3703910,KP POND NO. 1,5300584,SHOSHONE POWER PLANT,133.0,0.26,0.27,37,147.54,1408.0,53
3703910,KP POND NO. 1,5104655,MOFFAT WATER TUNNEL,3.0,0.26,0.27,37,25.36,928.0,51
3703910,KP POND NO. 1,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.26,0.27,37,0.85,550.0,51
3703798,RED CANYON ESTATES POND NO. 3,5104655,MOFFAT WATER TUNNEL,3.0,0.27,2.0,37,25.36,928.0,51
3703798,RED CANYON ESTATES POND NO. 3,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.27,2.0,37,0.85,550.0,51
3703798,RED CANYON ESTATES POND NO. 3,5300584,SHOSHONE POWER PLANT,133.0,0.27,2.0,37,147.54,1408.0,53
3803911,ASPEN GOLF COURSE PND 13,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.28,0.29,38,61.8,2313.7,72
3803917,ASPEN GOLF COURSE PND 05,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.29,0.97,38,61.8,2313.7,72
3803908,ASPEN GOLF COURSE PND 10,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.29,0.08,38,61.8,2313.7,72
3603685,WINEGARD POND 3,5104655,MOFFAT WATER TUNNEL,3.0,0.31,7.5,36,25.36,928.0,51
5000792,ENNIS DITCH ENLARGMENT (EAST FORK LAWRENCE CREEK),5300584,SHOSHONE POWER PLANT,126.0,0.31,15.0,50,147.54,1408.0,53
5104060,ASPEN CANYON RANCH POND 1,5104634,CBT ALVA B ADAMS TUNNEL,10.0,0.31,8.0,51,0.85,550.0,51
5103527,CORRAL CREEK WETLAND NO2,5300584,SHOSHONE POWER PLANT,133.0,0.31,10.0,51,147.54,1408.0,53
3603544,GRIGGS RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.31,40.8,36,0.85,550.0,51
5103527,CORRAL CREEK WETLAND NO2,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.31,10.0,51,0.85,550.0,51
5104060,ASPEN CANYON RANCH POND 1,5104655,MOFFAT WATER TUNNEL,6.0,0.31,8.0,51,25.36,928.0,51
3603544,GRIGGS RESERVOIR,5300584,SHOSHONE POWER PLANT,133.0,0.31,40.8,36,147.54,1408.0,53
3603685,WINEGARD POND 3,3600881,GREEN MTN HYDRO-ELECTRIC,83.0,0.31,7.5,36,15.56,1726.0,36
3603678,SOUTH POND,5104655,MOFFAT WATER TUNNEL,3.0,0.31,4.0,36,25.36,928.0,51
3603685,WINEGARD POND 3,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.31,7.5,36,0.85,550.0,51
3603678,SOUTH POND,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.31,4.0,36,0.85,550.0,51
3603685,WINEGARD POND 3,5300584,SHOSHONE POWER PLANT,133.0,0.31,7.5,36,147.54,1408.0,53
3603678,SOUTH POND,3603543,GREEN MOUNTAIN RESERVOIR,31.0,0.31,4.0,36,15.77,209199.0,36
5104060,ASPEN CANYON RANCH POND 1,5300584,SHOSHONE POWER PLANT,266.0,0.31,8.0,51,147.54,1408.0,53
3603678,SOUTH POND,3600881,GREEN MTN HYDRO-ELECTRIC,83.0,0.31,4.0,36,15.56,1726.0,36
3603685,WINEGARD POND 3,3603543,GREEN MOUNTAIN RESERVOIR,31.0,0.31,7.5,36,15.77,209199.0,36
5103527,CORRAL CREEK WETLAND NO2,5104655,MOFFAT WATER TUNNEL,3.0,0.31,10.0,51,25.36,928.0,51
3603544,GRIGGS RESERVOIR,5104655,MOFFAT WATER TUNNEL,3.0,0.31,40.8,36,25.36,928.0,51
3603678,SOUTH POND,5300584,SHOSHONE POWER PLANT,133.0,0.31,4.0,36,147.54,1408.0,53
3603592,SHANE RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.32,6.0,36,0.85,550.0,51
3603592,SHANE RESERVOIR,5300584,SHOSHONE POWER PLANT,133.0,0.32,6.0,36,147.54,1408.0,53
3603684,WINEGARD POND 2,3600881,GREEN MTN HYDRO-ELECTRIC,83.0,0.32,1.1,36,15.56,1726.0,36
3603592,SHANE RESERVOIR,5104655,MOFFAT WATER TUNNEL,3.0,0.32,6.0,36,25.36,928.0,51
3603592,SHANE RESERVOIR,3600881,GREEN MTN HYDRO-ELECTRIC,83.0,0.32,6.0,36,15.56,1726.0,36
3603684,WINEGARD POND 2,5300584,SHOSHONE POWER PLANT,133.0,0.32,1.1,36,147.54,1408.0,53
3603684,WINEGARD POND 2,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.32,1.1,36,0.85,550.0,51
5000791,ENNIS DITCH ENLARGEMENT (LAWRENCE CREEK),5300584,SHOSHONE POWER PLANT,126.0,0.32,15.0,50,147.54,1408.0,53
3603592,SHANE RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,24.0,0.32,6.0,36,15.77,209199.0,36
3603684,WINEGARD POND 2,5104655,MOFFAT WATER TUNNEL,3.0,0.32,1.1,36,25.36,928.0,51
3603684,WINEGARD POND 2,3603543,GREEN MOUNTAIN RESERVOIR,31.0,0.32,1.1,36,15.77,209199.0,36
5103745,POLE CREEK MEADOWS RESERVOIR NO 1,5104655,MOFFAT WATER TUNNEL,3.0,0.33,52.2,51,25.36,928.0,51
5103745,POLE CREEK MEADOWS RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,133.0,0.33,52.2,51,147.54,1408.0,53
5103745,POLE CREEK MEADOWS RESERVOIR NO 1,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.33,52.2,51,0.85,550.0,51
3703684,BRETT RANCH POND,5104634,CBT ALVA B ADAMS TUNNEL,10.0,0.34,7.2,37,0.85,550.0,51
3703684,BRETT RANCH POND,5300584,SHOSHONE POWER PLANT,266.0,0.34,7.2,37,147.54,1408.0,53
3804323,THE RANCH @ W CR POND 7,3801132,WALTHEN DITCH,27.667,0.34,1.87,38,0.4,16.2773,38
3703684,BRETT RANCH POND,5104655,MOFFAT WATER TUNNEL,6.0,0.34,7.2,37,25.36,928.0,51
3703781,BACHELOR GULCH WETLANDS,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.34,0.95,37,0.85,550.0,51
3703781,BACHELOR GULCH WETLANDS,5104655,MOFFAT WATER TUNNEL,3.0,0.34,0.95,37,25.36,928.0,51
3703781,BACHELOR GULCH WETLANDS,5300584,SHOSHONE POWER PLANT,133.0,0.34,0.95,37,147.54,1408.0,53
3803873,SIMONS PONDS NO 1 AND 2,3801132,WALTHEN DITCH,27.667,0.34,1.0,38,0.4,16.2773,38
3703930,BRETT RANCH POND NO 2,5300584,SHOSHONE POWER PLANT,133.0,0.35,3.22,37,147.54,1408.0,53
3703930,BRETT RANCH POND NO 2,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.35,3.22,37,0.85,550.0,51
3703976,CALHOUN POND NO.1,5300584,SHOSHONE POWER PLANT,133.0,0.35,0.72,37,147.54,1408.0,53
3703976,CALHOUN POND NO.1,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.35,0.72,37,0.85,550.0,51
3703976,CALHOUN POND NO.1,5104655,MOFFAT WATER TUNNEL,3.0,0.35,0.72,37,25.36,928.0,51
3703930,BRETT RANCH POND NO 2,5104655,MOFFAT WATER TUNNEL,3.0,0.35,3.22,37,25.36,928.0,51
3803986,LAZY O RESERVOIR,7200646,GRAND VALLEY PROJECT,5.667000000000002,0.39,6.83,38,61.8,2313.7,72
3604692,CON-HOOSIER - EAST HOOSIER DITCH CLAIM 1,5104655,MOFFAT WATER TUNNEL,3.0,0.41,60.0,36,25.36,928.0,51
3703799,RED CANYON ESTATES POND NO. 4,5104634,CBT ALVA B ADAMS TUNNEL,5.0,0.41,3.4,37,0.85,550.0,51
3703799,RED CANYON ESTATES POND NO. 4,5104655,MOFFAT WATER TUNNEL,3.0,0.41,3.4,37,25.36,928.0,51
3604692,CON-HOOSIER - EAST HOOSIER DITCH CLAIM 1,3600881,GREEN MTN HYDRO-ELECTRIC,83.0,0.41,60.0,36,15.56,1726.0,36
3604692,CON-HOOSIER - EAST HOOSIER DITCH CLAIM 1,3603543,GREEN MOUNTAIN RESERVOIR,11.0,0.41,60.0,36,15.77,209199.0,36
